#
#--------LOG from Thu 09 Jun 2016 at 14h:25m:38s ---------
#
#voltage(V)	current(A)	timestamp
  +0.034	+4.6156e-10	1465500037
  -9.965	-5.9428e-09	1465500042
 -19.945	-7.3735e-09	1465500047
 -29.942	-8.3233e-09	1465500052
 -39.936	-9.2848e-09	1465500057
 -49.934	-1.0119e-08	1465500062
 -59.914	-1.7289e-08	1465500067
 -69.912	-2.5909e-08	1465500072
 -79.926	-2.8732e-08	1465500077
 -89.923	-3.0151e-08	1465500082
 -99.938	-3.0962e-08	1465500087
-109.952	-3.1596e-08	1465500092
-119.962	-3.2204e-08	1465500097
-129.959	-3.2810e-08	1465500102
-139.974	-3.3300e-08	1465500107
-149.985	-3.3784e-08	1465500112
-159.984	-3.4257e-08	1465500117
-169.963	-3.4614e-08	1465500122
-179.960	-3.4968e-08	1465500127
-189.953	-3.5486e-08	1465500132
-199.951	-3.5781e-08	1465500137
-209.929	-3.6108e-08	1465500142
-219.927	-3.6616e-08	1465500147
-229.938	-3.6889e-08	1465500152
-239.953	-3.7435e-08	1465500157
-249.950	-3.7905e-08	1465500162
-259.966	-3.8176e-08	1465500167
-269.976	-3.8577e-08	1465500172
-279.973	-3.9229e-08	1465500177
-289.988	-3.9650e-08	1465500182
-300.003	-4.0251e-08	1465500187
-310.000	-4.0670e-08	1465500192
-319.980	-4.1121e-08	1465500197
-329.978	-4.1636e-08	1465500202
-339.971	-4.2314e-08	1465500207
-349.968	-4.2908e-08	1465500212
-359.948	-4.3469e-08	1465500217
-369.944	-4.4000e-08	1465500222
-379.952	-4.4697e-08	1465500227
-389.969	-4.5397e-08	1465500232
-399.966	-4.6214e-08	1465500237
-409.981	-4.7121e-08	1465500242
-419.992	-4.7848e-08	1465500248
-429.989	-4.8645e-08	1465500253
-440.005	-4.9515e-08	1465500258
-450.018	-5.0344e-08	1465500263
-460.018	-5.1559e-08	1465500268
-469.996	-5.2496e-08	1465500273
-479.994	-5.3667e-08	1465500278
-489.986	-5.4905e-08	1465500283
-499.984	-5.6122e-08	1465500288
-509.962	-5.7410e-08	1465500293
-519.960	-5.8776e-08	1465500298
-529.965	-6.0263e-08	1465500303
-539.982	-6.1958e-08	1465500308
-549.980	-6.3949e-08	1465500313
-559.997	-6.6324e-08	1465500318
-570.009	-6.9311e-08	1465500323
-580.026	-7.3342e-08	1465500328
-590.024	-7.8160e-08	1465500333
-600.040	-8.5453e-08	1465500338
