#
#--------LOG from Thu 19 May 2016 at 13h:51m:31s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	-7.6830e-09	1463683579
  -9.967	-6.7543e-08	1463683584
 -19.947	-9.4857e-08	1463683589
 -29.944	-1.1577e-07	1463683594
 -39.938	-1.3389e-07	1463683599
 -49.935	-1.4805e-07	1463683604
 -59.916	-1.6444e-07	1463683609
 -69.913	-1.8307e-07	1463683614
 -79.927	-1.9338e-07	1463683619
 -89.925	-2.0042e-07	1463683624
 -99.940	-2.0603e-07	1463683629
-109.955	-2.1191e-07	1463683634
-119.966	-2.1723e-07	1463683639
-129.962	-2.2185e-07	1463683644
-139.978	-2.2649e-07	1463683649
-149.990	-2.3040e-07	1463683654
-159.988	-2.3368e-07	1463683659
-169.967	-2.3715e-07	1463683664
-179.964	-2.4033e-07	1463683669
-189.956	-2.4386e-07	1463683674
-199.953	-2.4766e-07	1463683679
-209.932	-2.5148e-07	1463683684
-219.929	-2.5673e-07	1463683689
-229.940	-2.6205e-07	1463683694
-239.957	-2.6694e-07	1463683699
-249.954	-2.7324e-07	1463683704
-259.969	-2.7841e-07	1463683709
-269.980	-2.8473e-07	1463683714
-279.977	-2.9209e-07	1463683719
-289.993	-2.9821e-07	1463683724
-300.009	-3.0627e-07	1463683729
-310.006	-3.1319e-07	1463683734
-319.985	-3.2127e-07	1463683739
-329.982	-3.3283e-07	1463683744
-339.975	-3.4161e-07	1463683749
-349.973	-3.5613e-07	1463683754
-359.951	-3.6334e-07	1463683759
-369.948	-3.7171e-07	1463683764
-379.956	-3.8384e-07	1463683769
-389.971	-3.8733e-07	1463683774
-399.970	-3.9993e-07	1463683779
-409.986	-4.1107e-07	1463683784
-419.997	-4.2273e-07	1463683789
-429.994	-4.3608e-07	1463683795
-440.010	-4.4395e-07	1463683800
-450.027	-5.9835e-07	1463683805
-460.027	-7.0565e-07	1463683810
-470.003	-5.5616e-07	1463683815
-480.002	-5.6974e-07	1463683820
-489.994	-5.7466e-07	1463683825
-499.990	-5.3457e-07	1463683830
-509.969	-5.8281e-07	1463683835
-519.967	-7.5525e-07	1463683840
-529.965	-1.3219e-06	1463683852
-539.984	-2.2672e-06	1463683857
-549.985	-3.5460e-06	1463683862
-560.004	-5.5421e-06	1463683867
-570.019	-8.6485e-06	1463683872
-580.027	-1.3482e-05	1463683881
-590.026	-1.8716e-05	1463683886
-600.044	-2.4810e-05	1463683891
