#
#--------LOG from Wed 13 Apr 2016 at 15h:06m:32s ---------
#
#voltage(V)	current(A)	timestamp
  +0.034	-6.4859e-08	1460577724
  -9.971	-5.9977e-07	1460577729
 -19.944	-1.0980e-06	1460577741
 -29.941	-1.6043e-06	1460577746
 -39.935	-2.1071e-06	1460577751
 -49.934	-2.5947e-06	1460577756
 -59.914	-3.0184e-06	1460577761
 -69.911	-3.4244e-06	1460577766
 -79.926	-3.8229e-06	1460577771
 -89.923	-4.2221e-06	1460577776
 -99.940	-4.6085e-06	1460577781
-109.955	-5.0215e-06	1460577786
-119.966	-5.3933e-06	1460577791
-129.964	-5.7610e-06	1460577796
-139.980	-6.0942e-06	1460577801
-149.993	-6.4514e-06	1460577806
-159.990	-6.8456e-06	1460577811
-169.969	-7.2163e-06	1460577816
-179.967	-7.5367e-06	1460577821
-189.960	-7.9045e-06	1460577826
-199.957	-8.3207e-06	1460577831
-209.936	-8.6337e-06	1460577836
-219.933	-8.9791e-06	1460577841
-229.944	-9.2816e-06	1460577847
-239.961	-9.6146e-06	1460577852
-249.959	-9.9107e-06	1460577857
-259.975	-1.0197e-05	1460577862
-269.975	-1.0506e-05	1460577870
-279.971	-1.0795e-05	1460577875
-289.987	-1.1097e-05	1460577880
-300.002	-1.1371e-05	1460577885
-310.000	-1.1755e-05	1460577890
-319.979	-1.2073e-05	1460577895
-329.976	-1.2421e-05	1460577900
-339.969	-1.2782e-05	1460577905
-349.966	-1.3085e-05	1460577910
-359.944	-1.3444e-05	1460577915
-369.941	-1.3752e-05	1460577920
-379.948	-1.4065e-05	1460577925
-389.965	-1.4440e-05	1460577930
-399.963	-1.4699e-05	1460577935
-409.979	-1.5062e-05	1460577940
-419.990	-1.5415e-05	1460577945
-429.988	-1.5720e-05	1460577951
-440.004	-1.6167e-05	1460577956
-450.019	-1.7709e-05	1460577961
-460.019	-2.2288e-05	1460577966
-469.998	-3.4795e-05	1460577971
-479.998	-5.2379e-05	1460577976
-489.991	-7.1330e-05	1460577981
-499.990	-9.0549e-05	1460577986
-504.755	-9.9997e-05	1460577991
