#
#--------LOG from Tue 24 May 2016 at 14h:49m:42s ---------
#
#voltage(V)	current(A)	timestamp
  +0.030	-1.3509e-10	1464119174
  -9.968	-7.4283e-09	1464119179
 -19.948	-1.1530e-08	1464119184
 -29.944	-1.5410e-08	1464119189
 -39.938	-1.9419e-08	1464119194
 -49.936	-2.4817e-08	1464119199
 -59.916	-3.8559e-08	1464119204
 -69.914	-4.9815e-08	1464119209
 -79.928	-5.8294e-08	1464119214
 -89.925	-6.1687e-08	1464119219
 -99.940	-6.5979e-08	1464119224
-109.955	-7.3213e-08	1464119229
-119.966	-7.8418e-08	1464119234
-129.963	-8.7155e-08	1464119239
-139.978	-9.4174e-08	1464119244
-149.990	-1.0494e-07	1464119249
-159.988	-1.2374e-07	1464119254
-169.967	-1.3933e-07	1464119259
-179.964	-1.5806e-07	1464119264
-189.642	-2.3910e-07	1464119297
-199.954	-2.1743e-07	1464119302
-209.933	-2.0058e-07	1464119307
-219.930	-1.9574e-07	1464119312
-229.941	-2.0915e-07	1464119317
-239.957	-2.2397e-07	1464119322
-249.955	-2.5005e-07	1464119327
-259.970	-2.8027e-07	1464119332
-269.982	-3.0542e-07	1464119337
-279.979	-3.4793e-07	1464119342
-289.995	-3.9147e-07	1464119347
-300.010	-3.8144e-07	1464119352
-310.008	-4.2158e-07	1464119357
-319.987	-4.2113e-07	1464119362
-329.985	-5.0731e-05	1464119371
-339.981	-7.3311e-05	1464119376
-335.148	-9.9060e-05	1464119381
