#
#--------LOG from Thu 28 Apr 2016 at 18h:22m:32s ---------
#
#voltage(V)	current(A)	timestamp
  +0.031	-4.9748e-10	1461885438
  -9.966	-4.2201e-09	1461885443
 -19.946	-5.3144e-09	1461885448
 -29.943	-6.1064e-09	1461885453
 -39.936	-6.8983e-09	1461885458
 -49.934	-7.6808e-09	1461885463
 -59.913	-1.2241e-08	1461885468
 -69.911	-2.0444e-08	1461885474
 -79.925	-2.7296e-08	1461885479
 -89.923	-3.3122e-08	1461885484
 -99.938	-3.7519e-08	1461885489
-109.953	-4.0537e-08	1461885494
-119.964	-4.2279e-08	1461885499
-129.961	-4.3426e-08	1461885504
-139.976	-4.4631e-08	1461885509
-149.988	-4.5444e-08	1461885514
-159.986	-4.5933e-08	1461885519
-169.965	-4.6616e-08	1461885524
-179.962	-4.7330e-08	1461885529
-189.954	-4.8303e-08	1461885534
-199.951	-4.8886e-08	1461885539
-209.930	-4.9410e-08	1461885544
-219.927	-5.0169e-08	1461885549
-229.937	-5.0936e-08	1461885554
-239.954	-5.2000e-08	1461885559
-249.951	-5.2894e-08	1461885564
-259.967	-5.3601e-08	1461885569
-269.978	-5.4406e-08	1461885574
-279.974	-5.5122e-08	1461885579
-289.989	-5.6324e-08	1461885584
-300.005	-5.7219e-08	1461885589
-310.003	-5.8509e-08	1461885594
-319.982	-5.9806e-08	1461885599
-329.979	-6.0375e-08	1461885604
-339.972	-6.1479e-08	1461885609
-349.969	-6.2591e-08	1461885614
-359.948	-6.3938e-08	1461885619
-369.945	-6.4793e-08	1461885624
-379.952	-6.6913e-08	1461885629
-389.969	-6.7471e-08	1461885634
-399.967	-7.0396e-08	1461885639
-409.983	-7.4189e-08	1461885644
-419.994	-1.3914e-07	1461885649
-429.991	-2.1869e-07	1461885654
-440.009	-3.3019e-07	1461885659
-450.027	-4.9278e-07	1461885664
-460.028	-6.9817e-07	1461885669
-469.998	-1.4340e-06	1461885682
-479.997	-2.1194e-06	1461885687
-489.990	-3.1431e-06	1461885692
-499.988	-4.2704e-06	1461885697
-509.969	-5.6991e-06	1461885702
-519.968	-7.5241e-06	1461885707
-529.965	-1.1431e-05	1461885717
-539.983	-1.4824e-05	1461885722
-549.983	-1.9182e-05	1461885727
-560.000	-2.3819e-05	1461885732
-570.013	-2.9652e-05	1461885737
-580.031	-3.6868e-05	1461885742
-590.030	-4.5152e-05	1461885747
-600.048	-5.4908e-05	1461885752
