#
#--------LOG from Mon 15 Aug 2016 at 14h:46m:34s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	+5.0136e-10	1471290211
  -9.967	-2.3717e-09	1471290216
 -19.947	-4.3725e-09	1471290221
 -29.945	-6.3172e-09	1471290226
 -39.939	-8.2877e-09	1471290231
 -49.937	-9.8623e-09	1471290237
 -59.917	-1.1964e-08	1471290242
 -69.915	-1.4901e-08	1471290247
 -79.928	-1.7946e-08	1471290252
 -89.925	-2.0915e-08	1471290257
 -99.941	-2.3972e-08	1471290262
-109.955	-2.6833e-08	1471290267
-119.966	-2.9619e-08	1471290272
-129.962	-3.2209e-08	1471290277
-139.976	-3.4362e-08	1471290282
-149.988	-3.6459e-08	1471290287
-159.986	-3.8448e-08	1471290292
-169.965	-4.0367e-08	1471290297
-179.963	-4.2240e-08	1471290302
-189.956	-4.3890e-08	1471290307
-199.954	-4.5480e-08	1471290312
-209.933	-4.7446e-08	1471290317
-219.931	-6.4246e-08	1471290322
-229.945	-3.3650e-07	1471290327
-239.957	-1.1102e-06	1471290339
-249.958	-3.4370e-06	1471290344
-259.978	-7.3620e-06	1471290349
-269.980	-1.1194e-05	1471290358
-279.976	-1.8728e-05	1471290363
-289.992	-2.8511e-05	1471290368
-300.009	-3.9914e-05	1471290373
-310.009	-5.3875e-05	1471290378
-319.990	-7.0024e-05	1471290383
-329.990	-8.8021e-05	1471290388
-337.522	-9.9999e-05	1471290393
