#
#--------LOG from Wed 25 May 2016 at 12h:13m:56s ---------
#
#voltage(V)	current(A)	timestamp
  -0.017	-4.4521e-10	1464196074
 -10.028	-7.3537e-09	1464196079
 -20.038	-1.2806e-08	1464196084
 -30.048	-1.8462e-08	1464196089
 -40.054	-2.3975e-08	1464196094
 -50.065	-2.9692e-08	1464196099
 -60.073	-4.2793e-08	1464196104
 -70.085	-5.4990e-08	1464196109
 -80.095	-6.4895e-08	1464196114
 -90.083	-7.3008e-08	1464196119
-100.067	-8.0632e-08	1464196124
-110.054	-8.9978e-08	1464196129
-120.034	-9.7346e-08	1464196134
-130.019	-1.0506e-07	1464196139
-140.006	-1.1685e-07	1464196144
-149.996	-1.2471e-07	1464196149
-160.008	-1.3798e-07	1464196154
-170.019	-1.5118e-07	1464196159
-180.031	-2.4314e-07	1464196164
-190.056	-2.7667e-07	1464196169
-200.067	-2.9146e-07	1464196174
-210.078	-3.4570e-07	1464196179
-220.090	-3.5583e-07	1464196184
-230.088	-3.8277e-07	1464196190
-240.076	-4.3713e-07	1464196195
-250.062	-4.3780e-07	1464196200
-260.051	-5.1829e-07	1464196205
-270.033	-5.8108e-07	1464196210
-280.021	-7.1707e-07	1464196215
-290.007	-6.1739e-07	1464196220
-300.012	-6.0197e-07	1464196225
-310.023	-6.5028e-07	1464196230
-320.033	-7.4735e-07	1464196235
-330.046	-8.8668e-07	1464196240
-340.051	-8.0802e-07	1464196261
-350.061	-7.7899e-07	1464196266
-360.075	-9.1888e-07	1464196271
-370.085	-9.6698e-07	1464196276
-380.089	-9.7552e-07	1464196281
-390.072	-7.4309e-07	1464196299
-400.058	-7.9631e-07	1464196304
-410.063	-7.9188e-07	1464196309
-420.034	-1.3106e-06	1464196321
-430.021	-1.1758e-06	1464196339
-440.005	-1.1318e-06	1464196356
-449.990	-1.1250e-06	1464196361
-459.996	-1.1971e-06	1464196366
-470.007	-1.2493e-06	1464196371
-480.018	-1.4150e-06	1464196376
-490.028	-1.3390e-06	1464196381
-500.034	-1.2590e-06	1464196386
-510.045	-1.4803e-06	1464196391
-520.073	-1.5414e-06	1464196396
-530.083	-1.8048e-06	1464196401
-540.071	-1.8433e-06	1464196406
-550.056	-1.9749e-06	1464196411
-560.044	-1.9828e-06	1464196416
-570.025	-1.8190e-06	1464196421
-580.013	-2.1911e-06	1464196426
-589.997	-1.7249e-06	1464196431
-599.986	-3.8463e-06	1464196436
