#
#--------LOG from Wed 25 May 2016 at 12h:02m:53s ---------
#
#voltage(V)	current(A)	timestamp
  -0.017	+3.2314e-09	1464195407
 -10.028	-1.8328e-08	1464195412
 -20.039	-5.0185e-08	1464195417
 -30.050	-8.8579e-08	1464195422
 -40.056	-1.5090e-07	1464195427
 -50.067	-2.3148e-07	1464195432
 -60.077	-2.8533e-07	1464195437
 -70.088	-3.7046e-07	1464195442
 -80.099	-3.7832e-07	1464195447
 -90.087	-4.1079e-07	1464195452
-100.073	-4.7715e-07	1464195457
-110.060	-5.5617e-07	1464195462
-120.041	-5.6984e-07	1464195467
-130.026	-6.1810e-07	1464195472
-140.013	-6.6355e-07	1464195477
-150.003	-6.8902e-07	1464195482
-160.015	-6.8491e-07	1464195487
-170.026	-6.8882e-07	1464195492
-180.038	-7.7697e-07	1464195497
-190.061	-6.6973e-07	1464195502
-200.071	-6.8637e-07	1464195507
-210.082	-6.4328e-07	1464195512
-220.096	-9.1926e-07	1464195530
-230.092	-8.5297e-07	1464195535
-240.079	-6.9854e-07	1464195540
-250.065	-7.5675e-07	1464195545
-260.053	-8.1071e-07	1464195550
-270.035	-8.0692e-07	1464195555
-280.021	-6.5286e-07	1464195572
-290.009	-7.8908e-07	1464195577
-300.014	-7.6106e-07	1464195582
-310.025	-7.9966e-07	1464195598
-320.034	-7.8129e-07	1464195603
-330.046	-8.2492e-07	1464195608
-340.051	-7.6010e-07	1464195630
-350.063	-8.2279e-07	1464195635
-360.073	-8.4163e-07	1464195640
-369.962	-9.5771e-07	1464195645
-380.089	-9.4070e-07	1464195650
-390.074	-8.5988e-07	1464195655
-400.061	-9.5658e-07	1464195660
-410.056	-1.3841e-06	1464195674
-420.035	-1.7440e-06	1464195679
-430.021	-1.2639e-06	1464195684
-440.005	-1.1465e-06	1464195689
-449.990	-1.1509e-06	1464195694
-459.995	-1.1149e-06	1464195699
-470.007	-1.2631e-06	1464195704
-480.018	-1.5168e-06	1464195709
-490.030	-2.3077e-06	1464195714
-500.035	-3.2408e-06	1464195719
-510.050	-5.4975e-06	1464195724
-520.082	-8.7784e-06	1464195729
-530.083	-1.4324e-05	1464195738
-540.071	-1.9191e-05	1464195743
-550.057	-2.4477e-05	1464195748
-560.045	-3.0244e-05	1464195753
-570.027	-3.5436e-05	1464195758
-580.015	-4.2222e-05	1464195763
-590.002	-4.9882e-05	1464195768
-599.989	-5.7941e-05	1464195773
