#
#--------LOG from Fri 11 Mar 2016 at 15h:34m:16s ---------
#
#voltage(V)	current(A)	timestamp
  +0.031	-6.7518e-10	1457731813
  -9.966	-3.8766e-09	1457731818
 -19.945	-4.7639e-09	1457731823
 -29.942	-5.3959e-09	1457731828
 -39.936	-6.0842e-09	1457731833
 -49.932	-6.7976e-09	1457731838
 -59.913	-8.5651e-09	1457731843
 -69.910	-1.6469e-08	1457731848
 -79.924	-2.3490e-08	1457731853
 -89.921	-2.7734e-08	1457731858
 -99.937	-3.0201e-08	1457731863
-109.952	-3.1557e-08	1457731868
-119.963	-3.2960e-08	1457731873
-129.961	-3.4897e-08	1457731878
-139.976	-3.6690e-08	1457731883
-149.988	-3.7290e-08	1457731888
-159.985	-3.9299e-08	1457731893
-169.964	-4.3058e-08	1457731898
-179.961	-4.5155e-08	1457731903
-189.953	-4.5271e-08	1457731908
-199.950	-4.7740e-08	1457731913
-209.929	-4.9386e-08	1457731918
-219.925	-5.2576e-08	1457731923
-229.937	-5.0442e-08	1457731928
-239.953	-7.0397e-08	1457731933
-249.950	-6.2750e-08	1457731938
-259.966	-6.7944e-08	1457731943
-269.978	-8.0697e-08	1457731948
-279.974	-1.3473e-07	1457731953
-289.990	-7.7244e-08	1457731958
-300.008	-2.9303e-07	1457731963
-310.003	-1.0962e-07	1457731968
-319.983	-2.5380e-07	1457731973
-329.980	-1.9196e-07	1457731978
-339.973	-2.5701e-07	1457731983
-349.970	-2.8919e-07	1457731988
-359.948	-2.0327e-07	1457731993
-369.944	-1.8612e-07	1457731998
-379.953	-2.3741e-07	1457732003
-389.977	-8.9391e-06	1457732016
-399.967	-2.0813e-05	1457732024
-409.984	-3.2003e-05	1457732029
-419.996	-4.4430e-05	1457732034
-429.995	-5.9213e-05	1457732039
-440.013	-7.6207e-05	1457732044
-450.031	-9.5448e-05	1457732049
-434.754	-9.9998e-05	1457732054
