#
#--------LOG from Fri 27 May 2016 at 12h:28m:39s ---------
#
#voltage(V)	current(A)	timestamp
  +0.031	-7.9209e-10	1464369976
  -9.967	-4.2805e-09	1464369981
 -19.946	-5.7220e-09	1464369986
 -29.943	-6.6095e-09	1464369991
 -39.937	-7.4578e-09	1464369996
 -49.934	-8.4383e-09	1464370001
 -59.915	-1.8767e-08	1464370006
 -69.912	-2.7204e-08	1464370011
 -79.926	-2.9856e-08	1464370016
 -89.924	-3.1277e-08	1464370021
 -99.939	-3.2276e-08	1464370026
-109.953	-3.3229e-08	1464370031
-119.965	-3.4017e-08	1464370036
-129.962	-3.4719e-08	1464370041
-139.977	-3.5423e-08	1464370046
-149.989	-3.5998e-08	1464370051
-159.987	-7.1073e-08	1464370056
-169.967	-1.6707e-06	1464370069
-179.969	-6.0112e-06	1464370074
-189.955	-1.1995e-05	1464370082
-199.954	-2.1095e-05	1464370087
-209.934	-3.2333e-05	1464370092
-219.933	-4.4974e-05	1464370097
-229.945	-5.8849e-05	1464370102
-239.963	-7.3981e-05	1464370107
-249.963	-9.0221e-05	1464370112
-255.744	-9.9998e-05	1464370118
