#
#--------LOG from Thu 25 Feb 2016 at 15h:35m:49s ---------
#
#voltage(V)	current(A)	timestamp
  +0.033	-5.6604e-10	1456435848
  -9.965	-4.4532e-09	1456435853
 -19.945	-6.4713e-09	1456435858
 -29.942	-8.6896e-09	1456435863
 -39.935	-1.2711e-08	1456435868
 -49.932	-1.8260e-08	1456435873
 -59.912	-2.2346e-08	1456435878
 -69.910	-2.8534e-08	1456435883
 -79.924	-3.2405e-08	1456435888
 -89.921	-3.5298e-08	1456435893
 -99.937	-3.7442e-08	1456435898
-109.952	-3.6568e-08	1456435903
-119.963	-3.8279e-08	1456435908
-129.960	-4.2925e-08	1456435913
-139.975	-4.3435e-08	1456435918
-149.987	-4.8556e-08	1456435923
-159.985	-4.9048e-08	1456435928
-169.964	-5.8218e-08	1456435933
-179.961	-6.1830e-08	1456435938
-189.954	-7.3232e-08	1456435943
-199.951	-9.7828e-08	1456435948
-209.929	-1.1085e-07	1456435953
-219.926	-1.1956e-07	1456435958
-229.938	-1.5846e-07	1456435963
-239.953	-1.6113e-07	1456435968
-249.952	-1.5357e-07	1456435973
-259.967	-1.0193e-07	1456435978
-269.977	-8.7048e-08	1456435983
-279.973	-8.0795e-08	1456435988
-289.989	-8.4132e-08	1456435993
-300.005	-1.3694e-07	1456435998
-310.002	-1.0282e-07	1456436003
-319.982	-1.6032e-07	1456436008
-329.979	-1.6231e-07	1456436013
-339.971	-1.3850e-07	1456436018
-349.968	-1.3730e-07	1456436023
-359.947	-1.4371e-07	1456436028
-369.943	-1.3485e-07	1456436033
-379.951	-1.5038e-07	1456436038
-389.968	-1.6793e-07	1456436043
-399.966	-1.7589e-07	1456436048
-409.982	-1.9033e-07	1456436054
-419.993	-2.0180e-07	1456436059
-429.990	-1.9290e-07	1456436064
-440.007	-1.9779e-07	1456436069
-450.021	-1.9447e-07	1456436074
-460.020	-2.1618e-07	1456436079
-469.998	-2.0435e-07	1456436084
-479.996	-2.1596e-07	1456436089
-489.987	-2.0583e-07	1456436094
-499.984	-2.1025e-07	1456436099
-509.962	-2.0934e-07	1456436104
-519.959	-2.2289e-07	1456436109
-529.965	-2.6997e-07	1456436114
-539.983	-2.6964e-07	1456436119
-549.982	-2.9802e-07	1456436124
-560.000	-2.9317e-07	1456436129
-570.011	-3.3218e-07	1456436134
-580.029	-3.6037e-07	1456436139
-590.028	-3.7371e-07	1456436144
-600.045	-4.1611e-07	1456436149
