#
#--------LOG from Tue 30 Aug 2016 at 15h:56m:43s ---------
#
#voltage(V)	current(A)	timestamp
  +0.030	+1.8081e-09	1472590295
  -9.968	-1.0638e-09	1472590300
 -19.947	-2.8868e-09	1472590305
 -29.944	-4.3990e-09	1472590310
 -39.938	-5.6213e-09	1472590315
 -49.935	-6.8514e-09	1472590320
 -59.916	-7.9228e-09	1472590325
 -69.914	-9.6249e-09	1472590330
 -79.927	-1.1215e-08	1472590335
 -89.924	-1.2765e-08	1472590340
 -99.940	-1.4368e-08	1472590345
-109.954	-1.6021e-08	1472590350
-119.965	-1.7793e-08	1472590355
-129.961	-1.9661e-08	1472590360
-139.976	-2.1614e-08	1472590365
-149.988	-2.3471e-08	1472590370
-159.986	-2.5459e-08	1472590375
-169.965	-2.7426e-08	1472590380
-179.963	-2.9264e-08	1472590385
-189.955	-3.0975e-08	1472590390
-199.953	-3.2439e-08	1472590395
-209.932	-3.3775e-08	1472590400
-219.929	-3.4948e-08	1472590405
-229.940	-3.6077e-08	1472590410
-239.956	-3.7074e-08	1472590416
-249.953	-3.7942e-08	1472590421
-259.968	-3.8834e-08	1472590426
-269.979	-3.9527e-08	1472590431
-279.975	-4.0338e-08	1472590436
-289.990	-4.1091e-08	1472590441
-300.006	-4.1869e-08	1472590446
-310.003	-4.2653e-08	1472590451
-319.982	-4.3773e-08	1472590456
-329.980	-4.4712e-08	1472590461
-339.973	-4.5660e-08	1472590466
-349.970	-4.6685e-08	1472590471
-359.950	-4.7889e-08	1472590476
-369.947	-4.9063e-08	1472590481
-379.954	-5.0329e-08	1472590486
-389.970	-5.1690e-08	1472590491
-399.968	-5.3063e-08	1472590496
-409.984	-5.4411e-08	1472590501
-419.995	-5.5899e-08	1472590506
-429.991	-5.7358e-08	1472590511
-440.007	-5.8871e-08	1472590516
-450.021	-6.0437e-08	1472590521
-460.021	-6.2085e-08	1472590526
-469.999	-6.3550e-08	1472590531
-479.997	-6.5246e-08	1472590536
-489.989	-6.6850e-08	1472590541
-499.986	-6.8649e-08	1472590546
-509.964	-7.0629e-08	1472590551
-519.963	-1.4874e-07	1472590556
-529.973	-6.2214e-07	1472590561
-539.985	-1.5854e-06	1472590573
-549.985	-2.1821e-06	1472590578
-560.002	-2.8165e-06	1472590583
-570.014	-3.5899e-06	1472590588
-580.032	-4.4292e-06	1472590593
-590.032	-5.4588e-06	1472590598
-600.049	-6.5871e-06	1472590603
