#
#--------LOG from Fri 27 May 2016 at 18h:33m:25s ---------
#
#voltage(V)	current(A)	timestamp
  +0.030	+2.0790e-10	1464391693
  -9.967	-3.3947e-09	1464391698
 -19.947	-4.5546e-09	1464391703
 -29.944	-5.3602e-09	1464391708
 -39.938	-6.1469e-09	1464391713
 -49.935	-6.8259e-09	1464391718
 -59.915	-1.3578e-08	1464391723
 -69.913	-2.2151e-08	1464391728
 -79.927	-2.5535e-08	1464391733
 -89.924	-2.6972e-08	1464391738
 -99.939	-2.7793e-08	1464391743
-109.954	-2.8333e-08	1464391748
-119.965	-2.8785e-08	1464391753
-129.962	-2.9146e-08	1464391758
-139.977	-2.9529e-08	1464391763
-149.989	-2.9607e-08	1464391768
-159.987	-2.9856e-08	1464391773
-169.966	-2.9992e-08	1464391778
-179.963	-3.0187e-08	1464391783
-189.955	-3.0424e-08	1464391788
-199.953	-3.0670e-08	1464391793
-209.931	-3.0961e-08	1464391798
-219.928	-3.1218e-08	1464391803
-229.939	-3.1626e-08	1464391808
-239.955	-3.2038e-08	1464391813
-249.952	-3.2500e-08	1464391818
-259.967	-3.3105e-08	1464391823
-269.978	-3.3761e-08	1464391828
-279.975	-3.4300e-08	1464391833
-289.990	-3.4881e-08	1464391838
-300.006	-3.5562e-08	1464391843
-310.005	-3.6226e-08	1464391848
-319.983	-3.6832e-08	1464391853
-329.980	-3.7575e-08	1464391858
-339.973	-3.8247e-08	1464391863
-349.970	-3.8881e-08	1464391868
-359.950	-3.9586e-08	1464391873
-369.946	-4.0061e-08	1464391878
-379.954	-4.0643e-08	1464391883
-389.970	-4.1132e-08	1464391889
-399.968	-4.1690e-08	1464391894
-409.984	-4.2252e-08	1464391899
-419.994	-4.2736e-08	1464391904
-429.992	-4.3425e-08	1464391909
-440.007	-4.4409e-08	1464391914
-450.022	-4.5764e-08	1464391919
-460.022	-4.7636e-08	1464391924
-470.000	-5.0301e-08	1464391929
-479.997	-5.4159e-08	1464391934
-489.989	-6.0034e-08	1464391939
-499.986	-7.5754e-08	1464391944
-509.965	-1.4224e-07	1464391949
-519.966	-4.3138e-07	1464391954
-529.967	-1.7696e-06	1464391966
-539.991	-7.0903e-06	1464391971
-549.984	-1.5622e-05	1464391980
-560.001	-2.1284e-05	1464391985
-570.014	-2.7885e-05	1464391990
-580.032	-3.5628e-05	1464391995
-590.031	-4.4146e-05	1464392000
-600.048	-5.3477e-05	1464392005
