#
#--------LOG from Wed 27 Apr 2016 at 15h:42m:29s ---------
#
#voltage(V)	current(A)	timestamp
  +0.034	-1.2969e-10	1461789470
  -9.964	-7.2710e-09	1461789475
 -19.943	-9.2182e-09	1461789480
 -29.940	-1.0736e-08	1461789485
 -39.934	-1.2107e-08	1461789490
 -49.931	-1.4148e-08	1461789495
 -59.912	-2.2999e-08	1461789500
 -69.909	-3.5159e-08	1461789505
 -79.924	-4.6482e-08	1461789510
 -89.920	-5.5225e-08	1461789516
 -99.936	-6.2821e-08	1461789521
-109.951	-6.8138e-08	1461789526
-119.963	-7.1227e-08	1461789531
-129.960	-7.3714e-08	1461789536
-139.975	-7.5292e-08	1461789541
-149.986	-7.6603e-08	1461789546
-159.984	-7.7700e-08	1461789551
-169.963	-7.9265e-08	1461789556
-179.960	-8.0699e-08	1461789561
-189.952	-8.1977e-08	1461789566
-199.949	-8.3175e-08	1461789571
-209.927	-8.4382e-08	1461789576
-219.924	-8.5556e-08	1461789581
-229.935	-8.6888e-08	1461789586
-239.952	-8.8194e-08	1461789591
-249.949	-8.9760e-08	1461789596
-259.964	-9.1136e-08	1461789601
-269.975	-9.2839e-08	1461789606
-279.972	-9.4414e-08	1461789611
-289.987	-9.6097e-08	1461789616
-300.003	-9.7483e-08	1461789621
-310.001	-9.9976e-08	1461789626
-319.980	-1.0190e-07	1461789631
-329.977	-1.0607e-07	1461789636
-339.971	-2.9643e-07	1461789641
-349.972	-5.2556e-07	1461789646
-359.954	-7.9844e-07	1461789651
-369.943	-1.7127e-06	1461789663
-379.952	-2.5319e-06	1461789668
-389.969	-3.5473e-06	1461789673
-399.969	-4.8116e-06	1461789678
-409.987	-6.4700e-06	1461789683
-420.000	-8.3623e-06	1461789688
-429.988	-1.1860e-05	1461789697
-440.005	-1.5023e-05	1461789702
-450.020	-1.8678e-05	1461789707
-460.020	-2.3217e-05	1461789712
-469.997	-2.8499e-05	1461789717
-479.995	-3.5224e-05	1461789722
-489.989	-4.3588e-05	1461789727
-499.987	-5.4087e-05	1461789732
-509.967	-6.6073e-05	1461789737
-519.965	-8.0039e-05	1461789742
-529.973	-9.6895e-05	1461789747
