#
#--------LOG from Tue 31 May 2016 at 16h:58m:33s ---------
#
#voltage(V)	current(A)	timestamp
  +0.030	-5.2292e-10	1464731612
  -9.967	-5.2668e-09	1464731617
 -19.946	-6.4148e-09	1464731622
 -29.944	-7.4884e-09	1464731627
 -39.937	-8.5577e-09	1464731632
 -49.934	-9.6471e-09	1464731637
 -59.914	-1.3191e-08	1464731642
 -69.912	-2.5721e-08	1464731647
 -79.926	-3.2612e-08	1464731652
 -89.923	-3.6168e-08	1464731657
 -99.939	-3.7825e-08	1464731662
-109.954	-3.9395e-08	1464731667
-119.965	-4.0303e-08	1464731672
-129.962	-4.1360e-08	1464731677
-139.977	-4.1969e-08	1464731682
-149.989	-4.2775e-08	1464731687
-159.986	-4.3628e-08	1464731692
-169.965	-4.4178e-08	1464731697
-179.962	-4.5023e-08	1464731702
-189.955	-4.5538e-08	1464731707
-199.952	-4.6180e-08	1464731713
-209.931	-4.6772e-08	1464731718
-219.927	-4.7241e-08	1464731723
-229.938	-4.7687e-08	1464731728
-239.954	-4.8203e-08	1464731733
-249.952	-4.9126e-08	1464731738
-259.967	-4.9581e-08	1464731743
-269.979	-5.0197e-08	1464731748
-279.975	-5.0624e-08	1464731753
-289.991	-5.1232e-08	1464731758
-300.006	-5.1598e-08	1464731763
-310.004	-5.2280e-08	1464731768
-319.983	-5.2791e-08	1464731773
-329.980	-5.3405e-08	1464731778
-339.972	-5.4077e-08	1464731783
-349.969	-5.4695e-08	1464731788
-359.948	-5.5706e-08	1464731793
-369.945	-5.6404e-08	1464731798
-379.953	-5.7211e-08	1464731803
-389.969	-5.8509e-08	1464731808
-399.967	-5.9213e-08	1464731813
-409.982	-6.0120e-08	1464731818
-419.993	-6.1219e-08	1464731823
-429.991	-6.2703e-08	1464731828
-440.007	-6.3674e-08	1464731833
-450.022	-6.4520e-08	1464731838
-460.021	-6.5845e-08	1464731843
-469.998	-6.7525e-08	1464731848
-479.996	-6.8468e-08	1464731853
-489.988	-6.9859e-08	1464731858
-499.984	-7.1827e-08	1464731863
-509.963	-7.3471e-08	1464731868
-519.960	-7.5721e-08	1464731873
-529.965	-7.7924e-08	1464731878
-539.983	-8.0913e-08	1464731883
-549.982	-8.4662e-08	1464731888
-559.999	-8.9587e-08	1464731893
-570.010	-9.5660e-08	1464731898
-580.027	-1.0422e-07	1464731903
-590.027	-1.1538e-07	1464731908
-600.043	-1.3087e-07	1464731913
