#
#--------LOG from Wed 24 Feb 2016 at 15h:31m:35s ---------
#
#voltage(V)	current(A)	timestamp
  +0.033	-9.6704e-10	1456349161
  -9.965	-1.1799e-08	1456349166
 -19.945	-2.1011e-08	1456349171
 -29.941	-3.1278e-08	1456349176
 -39.935	-5.8212e-08	1456349181
 -49.932	-6.0431e-08	1456349186
 -59.912	-5.4601e-08	1456349191
 -69.909	-8.0264e-08	1456349196
 -79.924	-8.0650e-08	1456349201
 -89.921	-1.1248e-07	1456349206
 -99.937	-1.2893e-07	1456349211
-109.952	-1.3110e-07	1456349216
-119.964	-2.0202e-07	1456349221
-129.961	-2.0021e-07	1456349226
-139.975	-1.2538e-07	1456349231
-149.989	-1.8227e-07	1456349236
-159.987	-2.4228e-07	1456349241
-169.965	-2.0587e-07	1456349246
-179.962	-2.0167e-07	1456349251
-189.954	-1.7719e-07	1456349256
-199.951	-1.6021e-07	1456349261
-209.929	-1.9845e-07	1456349266
-219.929	-4.1492e-07	1456349271
-229.937	-1.5957e-07	1456349276
-239.953	-2.0615e-07	1456349281
-249.958	-7.7802e-07	1456349286
-259.974	-8.1572e-07	1456349292
-269.977	-1.0215e-06	1456349318
-279.974	-1.1013e-06	1456349323
-289.989	-1.0878e-06	1456349328
-300.005	-1.2224e-06	1456349333
-310.003	-1.2301e-06	1456349338
-319.981	-1.1257e-06	1456349343
-329.978	-1.3154e-06	1456349359
-339.971	-1.3351e-06	1456349364
-349.968	-1.1856e-06	1456349369
-359.946	-1.3290e-06	1456349374
-369.943	-1.4553e-06	1456349380
-379.951	-1.6301e-06	1456349385
-389.967	-1.6004e-06	1456349390
-399.965	-1.5461e-06	1456349395
-409.981	-1.6015e-06	1456349400
-419.992	-1.6067e-06	1456349405
-429.989	-1.6421e-06	1456349410
-440.006	-1.5798e-06	1456349415
-450.021	-1.5816e-06	1456349420
-460.019	-1.5105e-06	1456349425
-469.997	-1.5044e-06	1456349430
-479.995	-1.4232e-06	1456349435
-489.986	-1.4671e-06	1456349440
-499.983	-1.4528e-06	1456349445
-509.961	-1.5170e-06	1456349450
-519.957	-1.3344e-06	1456349455
-529.963	-1.3988e-06	1456349460
-539.981	-1.3910e-06	1456349465
-549.980	-1.4334e-06	1456349470
-559.997	-1.3532e-06	1456349475
-570.009	-1.3429e-06	1456349480
-580.025	-1.4271e-06	1456349485
-590.025	-1.3528e-06	1456349490
-600.041	-1.3797e-06	1456349495
