#
#--------LOG from Mon 01 Aug 2016 at 15h:46m:56s ---------
#
#voltage(V)	current(A)	timestamp
  +0.035	-8.6003e-10	1470084272
  -9.965	-5.2719e-08	1470084277
 -19.945	-9.7464e-08	1470084282
 -29.943	-1.4131e-07	1470084287
 -39.938	-1.8852e-07	1470084292
 -49.936	-2.3264e-07	1470084297
 -59.918	-2.7997e-07	1470084302
 -69.916	-3.1666e-07	1470084307
 -79.930	-3.4593e-07	1470084312
 -89.927	-3.7255e-07	1470084317
 -99.942	-3.9790e-07	1470084322
-109.957	-4.2211e-07	1470084327
-119.968	-4.4311e-07	1470084333
-129.964	-4.6345e-07	1470084338
-139.979	-4.8322e-07	1470084343
-149.991	-5.0177e-07	1470084348
-159.990	-5.2115e-07	1470084353
-169.969	-5.3875e-07	1470084358
-179.968	-5.5690e-07	1470084363
-189.960	-5.7390e-07	1470084368
-199.952	-1.4530e-06	1470084381
-209.935	-3.9965e-06	1470084386
-219.939	-9.7311e-06	1470084391
-229.940	-2.1161e-05	1470084399
-239.958	-3.8753e-05	1470084404
-249.958	-6.3974e-05	1470084409
-256.284	-9.9999e-05	1470084414
