Parameters of the vcal vs. pulse height fits
par[3]*(TMath::Erf((x[0]-par[0])/par[1])+par[2])

3.351293e+02 4.283174e+02 9.796104e-01 1.297085e+02     Pix  0  0
3.286805e+02 4.231255e+02 9.880560e-01 1.292696e+02     Pix  0  1
3.285647e+02 4.366584e+02 9.580375e-01 1.315601e+02     Pix  0  2
3.497376e+02 4.157007e+02 1.023741e+00 1.265826e+02     Pix  0  3
3.391204e+02 4.195975e+02 1.005741e+00 1.279605e+02     Pix  0  4
3.290470e+02 4.361417e+02 9.769921e-01 1.299156e+02     Pix  0  5
3.445178e+02 4.236326e+02 9.635419e-01 1.310175e+02     Pix  0  6
3.322459e+02 4.514422e+02 8.919660e-01 1.357334e+02     Pix  0  7
3.455968e+02 4.253587e+02 9.721925e-01 1.299657e+02     Pix  0  8
3.197034e+02 4.355189e+02 9.275954e-01 1.337553e+02     Pix  0  9
3.350949e+02 4.398365e+02 9.302272e-01 1.330766e+02     Pix  0 10
3.390748e+02 4.340832e+02 9.402969e-01 1.322992e+02     Pix  0 11
3.286953e+02 4.574196e+02 8.620069e-01 1.380179e+02     Pix  0 12
3.239943e+02 4.585431e+02 8.555905e-01 1.387818e+02     Pix  0 13
3.398074e+02 4.709607e+02 8.383208e-01 1.397746e+02     Pix  0 14
3.385484e+02 4.295966e+02 9.740626e-01 1.301260e+02     Pix  0 15
3.335679e+02 4.491378e+02 9.351550e-01 1.333692e+02     Pix  0 16
3.259936e+02 4.372256e+02 9.613946e-01 1.312763e+02     Pix  0 17
3.418695e+02 4.193744e+02 9.753191e-01 1.302033e+02     Pix  0 18
3.253423e+02 4.376602e+02 9.368107e-01 1.329827e+02     Pix  0 19
3.323855e+02 4.480053e+02 8.908051e-01 1.360122e+02     Pix  0 20
3.398259e+02 4.398600e+02 9.375273e-01 1.326330e+02     Pix  0 21
3.411771e+02 4.400938e+02 9.419050e-01 1.324894e+02     Pix  0 22
3.385953e+02 4.346207e+02 9.544491e-01 1.317823e+02     Pix  0 23
3.335518e+02 4.673941e+02 8.367521e-01 1.393768e+02     Pix  0 24
3.359817e+02 4.592092e+02 8.502585e-01 1.388361e+02     Pix  0 25
3.532968e+02 4.504193e+02 8.800705e-01 1.360811e+02     Pix  0 26
3.408059e+02 4.205914e+02 9.796362e-01 1.295951e+02     Pix  0 27
3.293419e+02 4.300239e+02 9.461360e-01 1.322649e+02     Pix  0 28
3.309271e+02 4.526509e+02 8.956793e-01 1.355942e+02     Pix  0 29
3.264383e+02 4.387276e+02 9.174834e-01 1.343566e+02     Pix  0 30
3.209941e+02 4.504408e+02 8.599430e-01 1.386690e+02     Pix  0 31
3.381951e+02 4.741178e+02 8.273157e-01 1.404813e+02     Pix  0 32
3.283846e+02 4.387879e+02 9.386733e-01 1.325700e+02     Pix  0 33
3.478473e+02 4.366855e+02 9.602770e-01 1.307959e+02     Pix  0 34
3.404082e+02 4.343124e+02 9.571885e-01 1.317045e+02     Pix  0 35
3.423630e+02 4.243160e+02 9.508654e-01 1.311664e+02     Pix  0 36
3.227043e+02 4.512063e+02 8.847154e-01 1.367693e+02     Pix  0 37
3.402440e+02 4.553049e+02 8.850343e-01 1.358505e+02     Pix  0 38
3.324087e+02 4.500226e+02 9.026165e-01 1.351979e+02     Pix  0 39
3.336359e+02 4.407357e+02 9.369175e-01 1.330709e+02     Pix  0 40
