#
#--------LOG from Wed 03 Feb 2016 at 16h:04m:44s ---------
#
#voltage(V)	current(A)	timestamp
  -0.024	+5.2433e-10	1454536731
 -10.009	-3.3055e-11	1454536736
 -19.996	-2.0301e-10	1454536741
 -29.980	-4.8940e-10	1454536746
 -39.963	-7.9100e-10	1454536751
 -49.948	-1.0079e-09	1454536756
 -59.952	-1.2343e-09	1454536761
 -69.937	-1.5640e-09	1454536766
 -79.947	-2.3083e-09	1454536771
 -89.961	-2.5806e-09	1454536776
 -99.975	-2.6473e-09	1454536781
-109.988	-3.6811e-09	1454536786
-120.001	-4.6764e-09	1454536791
-130.015	-6.2049e-09	1454536796
-140.047	-6.3433e-09	1454536801
-150.056	-6.0055e-09	1454536806
-160.041	-6.4935e-09	1454536811
-170.027	-9.0648e-09	1454536816
-180.012	-1.0401e-08	1454536821
-189.996	-9.1182e-09	1454536826
-199.979	-1.0134e-08	1454536831
-209.965	-1.0600e-08	1454536836
-219.950	-1.3171e-08	1454536841
-229.973	-1.3566e-08	1454536846
-239.987	-1.5227e-08	1454536852
-250.003	-2.1878e-08	1454536857
-260.017	-2.0935e-08	1454536862
-270.029	-2.3220e-08	1454536867
-280.042	-2.4913e-08	1454536872
-290.056	-2.7980e-08	1454536877
-300.070	-2.9421e-08	1454536882
-310.074	-3.9174e-08	1454536887
-320.058	-6.2343e-08	1454536892
-330.044	-5.0342e-08	1454536897
-340.027	-6.7713e-08	1454536902
-350.013	-8.0369e-08	1454536907
-359.998	-9.2318e-08	1454536912
-369.982	-9.4500e-08	1454536917
-379.982	-1.0957e-07	1454536922
-389.997	-1.2002e-07	1454536927
-400.029	-1.2656e-07	1454536932
-410.043	-1.2055e-07	1454536937
-420.055	-1.5000e-07	1454536942
-430.068	-1.3760e-07	1454536947
-440.082	-1.3325e-07	1454536952
-450.094	-1.2514e-07	1454536957
-460.083	-1.2049e-07	1454536962
-470.068	-1.4047e-07	1454536967
-480.071	-1.6201e-07	1454536972
-490.054	-1.7827e-07	1454536977
-500.039	-2.2372e-07	1454536982
-510.026	-3.6067e-07	1454536987
-520.012	-4.0784e-07	1454536992
-530.009	-4.4086e-07	1454536997
-540.025	-6.1170e-07	1454537002
-550.036	-4.0589e-07	1454537007
-560.069	-4.8747e-07	1454537012
-570.081	-3.5172e-07	1454537029
-572.879	-4.5164e-07	1454537050
-583.359	-6.9206e-07	1454537055
-599.359	-3.6624e-07	1454537084
