#
#--------LOG from Thu 18 Feb 2016 at 18h:51m:14s ---------
#
#voltage(V)	current(A)	timestamp
  +0.031	-3.1870e-08	1455842766
  -9.969	-2.5515e-07	1455842771
 -19.951	-4.1517e-07	1455842776
 -29.950	-5.6537e-07	1455842781
 -39.945	-7.1179e-07	1455842786
 -49.944	-8.6011e-07	1455842791
 -59.926	-1.0107e-06	1455842796
 -69.912	-1.1915e-06	1455842808
 -79.926	-1.3409e-06	1455842813
 -89.923	-1.4900e-06	1455842818
 -99.939	-1.6574e-06	1455842823
-109.954	-1.8351e-06	1455842828
-119.966	-2.0150e-06	1455842833
-129.963	-2.1982e-06	1455842838
-139.978	-2.3829e-06	1455842843
-149.991	-2.5788e-06	1455842848
-159.988	-2.7893e-06	1455842853
-169.967	-2.9850e-06	1455842858
-179.965	-3.1900e-06	1455842863
-189.957	-3.3939e-06	1455842868
-199.954	-3.5688e-06	1455842873
-209.932	-3.7629e-06	1455842879
-219.930	-3.9055e-06	1455842884
-229.941	-4.0591e-06	1455842889
-239.957	-4.1815e-06	1455842894
-249.955	-4.2932e-06	1455842899
-259.970	-4.4325e-06	1455842904
-269.981	-4.5573e-06	1455842909
-279.978	-4.6671e-06	1455842914
-289.994	-4.7552e-06	1455842919
-300.010	-4.8523e-06	1455842924
-310.008	-4.9459e-06	1455842929
-319.986	-5.0543e-06	1455842934
-329.983	-5.1445e-06	1455842939
-339.976	-5.2200e-06	1455842944
-349.973	-5.2998e-06	1455842949
-359.952	-5.3856e-06	1455842954
-369.948	-5.4803e-06	1455842959
-379.956	-5.5506e-06	1455842964
-389.972	-5.6344e-06	1455842969
-399.971	-5.7011e-06	1455842974
-409.986	-5.7995e-06	1455842979
-419.997	-5.8939e-06	1455842984
-429.995	-5.9506e-06	1455842989
-440.011	-6.0445e-06	1455842994
-450.025	-6.1360e-06	1455842999
-460.025	-6.1844e-06	1455843004
-470.002	-6.2807e-06	1455843009
-480.000	-6.3814e-06	1455843014
-489.992	-6.4723e-06	1455843019
-499.989	-6.5512e-06	1455843024
-509.968	-6.6155e-06	1455843029
-519.965	-6.7038e-06	1455843034
-529.970	-6.8250e-06	1455843039
-539.988	-6.9050e-06	1455843044
-549.987	-6.9917e-06	1455843049
-560.004	-7.0907e-06	1455843054
-570.016	-7.3300e-06	1455843059
-580.033	-7.5045e-06	1455843064
-590.032	-7.4903e-06	1455843069
-600.049	-7.6602e-06	1455843074
