#
#--------LOG from Thu 28 Apr 2016 at 18h:16m:42s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	-6.9951e-10	1461885109
  -9.966	-3.2818e-09	1461885114
 -19.945	-4.4431e-09	1461885119
 -29.943	-5.7189e-09	1461885124
 -39.936	-7.5717e-09	1461885129
 -49.933	-9.1509e-09	1461885134
 -59.913	-1.3463e-08	1461885139
 -69.918	-6.0856e-07	1461885144
 -79.926	-1.1413e-06	1461885156
 -89.923	-1.1681e-06	1461885161
 -99.939	-1.2009e-06	1461885166
-109.953	-1.2374e-06	1461885171
-119.965	-1.2800e-06	1461885177
-129.962	-1.3467e-06	1461885182
-139.977	-1.3941e-06	1461885187
-149.989	-1.4591e-06	1461885192
-159.987	-1.5129e-06	1461885197
-169.966	-1.5342e-06	1461885202
-179.963	-1.5736e-06	1461885207
-189.955	-1.6526e-06	1461885212
-199.952	-1.6246e-06	1461885217
-209.930	-1.6686e-06	1461885222
-219.928	-1.6853e-06	1461885227
-229.939	-1.6826e-06	1461885232
-239.955	-1.6988e-06	1461885237
-249.953	-1.7033e-06	1461885242
-259.968	-1.7098e-06	1461885247
-269.979	-1.7059e-06	1461885252
-279.976	-1.7158e-06	1461885257
-289.991	-1.7048e-06	1461885262
-300.006	-1.7276e-06	1461885267
-310.005	-1.7358e-06	1461885272
-319.983	-1.7605e-06	1461885277
-329.980	-1.7787e-06	1461885282
-339.972	-1.8004e-06	1461885287
-349.970	-1.8394e-06	1461885292
-359.949	-1.8660e-06	1461885297
-369.946	-1.8742e-06	1461885302
-379.954	-1.8858e-06	1461885307
-389.970	-1.9329e-06	1461885312
-399.968	-1.9539e-06	1461885317
-409.983	-1.9603e-06	1461885322
-419.995	-2.0156e-06	1461885327
-429.992	-2.0389e-06	1461885332
-440.008	-2.0545e-06	1461885337
-450.022	-2.0884e-06	1461885342
-460.022	-2.7882e-06	1461885347
-470.002	-4.0491e-06	1461885352
-479.996	-1.1828e-05	1461885361
-489.989	-2.2017e-05	1461885366
-499.986	-3.2031e-05	1461885371
-509.966	-4.3183e-05	1461885376
-519.965	-5.4276e-05	1461885381
-529.971	-6.5923e-05	1461885386
-539.991	-7.8237e-05	1461885391
-549.992	-9.0327e-05	1461885396
-557.070	-9.9998e-05	1461885401
