#
#--------LOG from Tue 16 Aug 2016 at 14h:55m:09s ---------
#
#voltage(V)	current(A)	timestamp
  +0.031	-8.7686e-10	1471377008
  -9.967	-1.7254e-08	1471377013
 -19.948	-2.6442e-08	1471377018
 -29.945	-3.3620e-08	1471377023
 -39.939	-3.9398e-08	1471377028
 -49.938	-4.4530e-08	1471377033
 -59.918	-4.9816e-08	1471377038
 -69.916	-5.6057e-08	1471377043
 -79.930	-6.2385e-08	1471377048
 -89.926	-6.8370e-08	1471377053
 -99.941	-7.4007e-08	1471377058
-109.956	-7.8726e-08	1471377063
-119.966	-8.2804e-08	1471377068
-129.962	-8.6196e-08	1471377074
-139.976	-8.9654e-08	1471377079
-149.989	-9.2953e-08	1471377084
-159.987	-9.6042e-08	1471377089
-169.966	-9.9403e-08	1471377094
-179.964	-1.0268e-07	1471377099
-189.957	-1.0613e-07	1471377104
-199.954	-1.0982e-07	1471377109
-209.934	-1.1313e-07	1471377114
-219.931	-1.1652e-07	1471377119
-229.942	-1.2017e-07	1471377124
-239.958	-1.2387e-07	1471377129
-249.955	-1.2732e-07	1471377134
-259.971	-1.3084e-07	1471377139
-269.981	-1.3436e-07	1471377144
-279.976	-1.3763e-07	1471377149
-289.991	-1.4135e-07	1471377154
-300.006	-1.4476e-07	1471377159
-310.005	-1.4858e-07	1471377164
-319.984	-1.5187e-07	1471377169
-329.982	-1.5520e-07	1471377174
-339.975	-1.5841e-07	1471377179
-349.972	-1.6176e-07	1471377184
-359.952	-1.6457e-07	1471377189
-369.949	-1.6777e-07	1471377194
-379.957	-1.7045e-07	1471377199
-389.973	-1.7345e-07	1471377204
-399.970	-1.7594e-07	1471377209
-409.985	-1.7906e-07	1471377214
-419.997	-1.8175e-07	1471377219
-429.993	-1.8449e-07	1471377224
-440.009	-1.8711e-07	1471377229
-450.023	-1.9031e-07	1471377234
-460.022	-1.9371e-07	1471377239
-470.000	-1.9691e-07	1471377244
-479.998	-2.0056e-07	1471377249
-489.991	-2.0384e-07	1471377254
-499.988	-2.0770e-07	1471377259
-509.968	-2.1122e-07	1471377264
-519.965	-2.1483e-07	1471377269
-529.970	-2.1901e-07	1471377274
-539.987	-2.2351e-07	1471377279
-549.986	-2.2721e-07	1471377284
-560.001	-2.3141e-07	1471377289
-570.013	-2.3587e-07	1471377294
-580.029	-2.4003e-07	1471377299
-590.028	-2.4452e-07	1471377304
-600.043	-2.4874e-07	1471377309
