#
#--------LOG from Thu 18 Aug 2016 at 14h:45m:13s ---------
#
#voltage(V)	current(A)	timestamp
  +0.031	-1.2059e-10	1471549275
  -9.968	-1.0596e-08	1471549280
 -19.948	-1.5911e-08	1471549285
 -29.945	-1.9896e-08	1471549290
 -39.939	-2.3302e-08	1471549295
 -49.938	-2.6535e-08	1471549300
 -59.918	-3.0404e-08	1471549305
 -69.916	-3.5050e-08	1471549310
 -79.930	-3.9514e-08	1471549315
 -89.926	-4.4277e-08	1471549320
 -99.942	-4.8856e-08	1471549325
-109.956	-5.3243e-08	1471549330
-119.966	-5.7597e-08	1471549335
-129.963	-6.2123e-08	1471549340
-139.977	-6.6279e-08	1471549345
-149.989	-7.0512e-08	1471549350
-159.987	-7.4638e-08	1471549355
-169.967	-7.8391e-08	1471549360
-179.964	-8.2037e-08	1471549365
-189.957	-8.5510e-08	1471549370
-199.955	-8.8660e-08	1471549375
-209.934	-9.1722e-08	1471549380
-219.932	-9.4671e-08	1471549385
-229.943	-9.7424e-08	1471549390
-239.958	-9.9999e-08	1471549395
-249.955	-1.0242e-07	1471549400
-259.970	-1.0510e-07	1471549405
-269.981	-1.0771e-07	1471549410
-279.976	-1.1018e-07	1471549415
-289.991	-1.1292e-07	1471549420
-300.006	-1.3685e-07	1471549425
-310.007	-2.8274e-07	1471549430
-319.993	-8.8481e-07	1471549435
-329.983	-2.6993e-06	1471549448
-339.979	-5.3924e-06	1471549453
-349.982	-9.0847e-06	1471549458
-359.952	-1.3379e-05	1471549466
-369.950	-1.9058e-05	1471549471
-379.959	-2.5594e-05	1471549476
-389.976	-3.3044e-05	1471549481
-399.974	-4.1493e-05	1471549486
-409.990	-5.1062e-05	1471549491
-420.002	-6.1791e-05	1471549496
-430.000	-7.3426e-05	1471549501
-440.017	-8.6137e-05	1471549506
-449.887	-9.9971e-05	1471549511
