#
#--------LOG from Thu 23 Jun 2016 at 16h:56m:34s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	+6.2769e-10	1466718716
  -9.966	-1.1264e-09	1466718721
 -19.946	-2.1254e-09	1466718726
 -29.944	-3.2059e-09	1466718731
 -39.938	-4.1520e-09	1466718736
 -49.935	-4.9140e-09	1466718741
 -59.915	-6.0722e-09	1466718746
 -69.913	-7.1444e-09	1466718751
 -79.927	-8.5165e-09	1466718756
 -89.924	-1.0018e-08	1466718761
 -99.939	-1.1166e-08	1466718766
-109.955	-1.2666e-08	1466718771
-119.966	-1.3798e-08	1466718776
-129.962	-1.5185e-08	1466718781
-139.977	-1.7105e-08	1466718786
-149.988	-1.8558e-08	1466718791
-159.986	-2.0834e-08	1466718796
-169.965	-2.2506e-08	1466718801
-179.963	-2.4903e-08	1466718806
-189.955	-2.7719e-08	1466718811
-199.953	-3.0264e-08	1466718816
-209.931	-3.2556e-08	1466718821
-219.929	-3.4109e-08	1466718826
-229.940	-3.5220e-08	1466718831
-239.955	-3.6594e-08	1466718836
-249.953	-3.8236e-08	1466718841
-259.967	-3.9352e-08	1466718846
-269.979	-4.0454e-08	1466718851
-279.976	-4.1428e-08	1466718856
-289.991	-4.2364e-08	1466718861
-300.006	-4.3711e-08	1466718866
-310.004	-4.4386e-08	1466718871
-319.983	-4.5048e-08	1466718876
-329.981	-4.6132e-08	1466718881
-339.974	-4.7216e-08	1466718886
-349.971	-4.7866e-08	1466718891
-359.950	-4.9068e-08	1466718896
-369.946	-5.0199e-08	1466718901
-379.954	-5.1102e-08	1466718906
-389.970	-8.0612e-08	1466718911
-399.971	-2.8657e-07	1466718916
-409.992	-7.3744e-07	1466718921
-419.996	-2.1971e-06	1466718934
-429.995	-4.2909e-06	1466718939
-440.016	-7.2308e-06	1466718944
-450.023	-1.1533e-05	1466718952
-460.022	-1.7583e-05	1466718957
-470.002	-2.5066e-05	1466718962
-480.000	-3.4300e-05	1466718967
-489.993	-4.5412e-05	1466718972
-499.992	-5.8886e-05	1466718977
-509.973	-7.4700e-05	1466718983
-519.972	-9.2948e-05	1466718988
-523.078	-9.9999e-05	1466718993
