#
#--------LOG from Tue 05 Jan 2016 at 12h:42m:16s ---------
#
#voltage(V)	current(A)	timestamp
  -0.022	-8.6339e-09	1452019028
 -10.007	-3.9502e-08	1452019033
 -19.994	-5.6461e-08	1452019038
 -29.979	-7.0075e-08	1452019043
 -39.963	-8.2162e-08	1452019048
 -49.948	-9.3968e-08	1452019053
 -59.951	-1.2013e-07	1452019058
 -69.937	-1.3934e-07	1452019063
 -79.947	-1.5327e-07	1452019068
 -89.960	-1.6446e-07	1452019073
 -99.974	-1.7496e-07	1452019078
-109.988	-1.8617e-07	1452019083
-120.000	-1.9792e-07	1452019088
-130.015	-2.1148e-07	1452019093
-140.046	-2.2295e-07	1452019098
-150.055	-2.3474e-07	1452019103
-160.042	-2.4804e-07	1452019108
-170.028	-2.6374e-07	1452019113
-180.012	-2.8072e-07	1452019118
-189.996	-2.9943e-07	1452019123
-199.980	-3.1684e-07	1452019128
-209.966	-3.5000e-07	1452019133
-219.952	-3.7378e-07	1452019138
-229.975	-3.8875e-07	1452019143
-239.990	-4.1810e-07	1452019148
-250.005	-4.0614e-07	1452019153
-260.019	-4.2320e-07	1452019158
-270.032	-4.9618e-07	1452019163
-280.045	-4.8743e-07	1452019168
-290.059	-5.8810e-07	1452019173
-300.073	-5.4611e-07	1452019178
-310.076	-5.5504e-07	1452019183
-320.062	-6.0944e-07	1452019188
-330.048	-6.3158e-07	1452019193
-340.031	-6.2966e-07	1452019198
-350.017	-6.3688e-07	1452019203
-360.002	-6.4140e-07	1452019208
-369.987	-6.7140e-07	1452019213
-379.988	-7.2049e-07	1452019218
-390.001	-7.3744e-07	1452019223
-400.034	-7.7257e-07	1452019228
-410.048	-8.7805e-07	1452019233
-420.061	-9.5670e-07	1452019238
-429.984	-9.7701e-07	1452019243
-440.088	-9.9714e-07	1452019248
-450.090	-1.5086e-06	1452019261
-460.078	-1.4968e-06	1452019266
-470.063	-1.3784e-06	1452019271
-480.066	-1.4263e-06	1452019276
-490.050	-1.3666e-06	1452019281
-500.035	-1.5689e-06	1452019286
-510.021	-1.5351e-06	1452019291
-520.006	-1.7635e-06	1452019296
-530.003	-2.2820e-06	1452019301
-540.018	-3.7507e-06	1452019306
-550.038	-8.3311e-06	1452019311
-560.063	-2.4920e-05	1452019320
-570.077	-3.6789e-05	1452019325
-580.093	-6.1215e-05	1452019330
-576.717	-9.4117e-05	1452019335
