#
#--------LOG from Wed 31 Aug 2016 at 17h:19m:57s ---------
#
#voltage(V)	current(A)	timestamp
  +0.030	+3.7726e-09	1472681696
  -9.967	+1.2033e-09	1472681701
 -19.947	-1.1415e-09	1472681706
 -29.944	-2.8641e-09	1472681711
 -39.938	-3.8687e-09	1472681716
 -49.936	-5.9086e-09	1472681721
 -59.916	-6.6382e-09	1472681726
 -69.913	-8.3719e-09	1472681731
 -79.927	-9.8869e-09	1472681736
 -89.923	-1.1731e-08	1472681741
 -99.939	-1.3190e-08	1472681746
-109.953	-1.4757e-08	1472681751
-119.965	-1.5573e-08	1472681756
-129.962	-1.7810e-08	1472681761
-139.976	-1.9810e-08	1472681766
-149.988	-2.0965e-08	1472681771
-159.986	-2.2791e-08	1472681776
-169.965	-2.3982e-08	1472681781
-179.962	-2.5481e-08	1472681786
-189.955	-2.7068e-08	1472681791
-199.952	-2.8617e-08	1472681796
-209.931	-2.9043e-08	1472681801
-219.928	-3.0713e-08	1472681806
-229.940	-3.1241e-08	1472681811
-239.955	-3.2840e-08	1472681816
-249.953	-3.3320e-08	1472681821
-259.968	-3.3992e-08	1472681826
-269.979	-3.4723e-08	1472681831
-279.975	-3.5561e-08	1472681836
-289.990	-3.6628e-08	1472681841
-300.006	-3.7911e-08	1472681846
-310.004	-3.8601e-08	1472681851
-319.983	-3.9356e-08	1472681856
-329.980	-3.9747e-08	1472681861
-339.973	-4.0877e-08	1472681866
-349.970	-4.1502e-08	1472681871
-359.950	-4.2473e-08	1472681876
-369.947	-4.3511e-08	1472681881
-379.954	-4.4038e-08	1472681886
-389.970	-4.5072e-08	1472681891
-399.968	-4.6028e-08	1472681896
-409.983	-4.6694e-08	1472681901
-419.994	-4.7694e-08	1472681906
-429.991	-4.8586e-08	1472681911
-440.007	-4.9168e-08	1472681916
-450.021	-5.0155e-08	1472681921
-460.021	-5.1743e-08	1472681927
-469.998	-5.3768e-08	1472681932
-479.996	-5.5525e-08	1472681937
-489.988	-5.7216e-08	1472681942
-499.986	-5.9860e-08	1472681947
-509.964	-6.2851e-08	1472681952
-519.961	-6.6217e-08	1472681957
-529.967	-7.0510e-08	1472681962
-539.984	-9.8776e-08	1472681967
-549.983	-8.3882e-07	1472681972
-559.999	-2.4722e-06	1472681977
-570.012	-4.0056e-06	1472681982
-580.028	-5.3757e-06	1472681987
-590.026	-6.8537e-06	1472681992
-600.043	-8.2360e-06	1472681997
