49.6991250959	747.70956516	0.128053403993	5.0	6.52626573341
49.3833075329	428.102163479	0.237052778084	6.0	5.46069853124
48.6192095178	548.9742217	0.190586721389	6.0	5.58299078882
0.0	0.0	0.0	0.0	0.0
49.399326186	793.799041776	0.507218067531	6.0	5.44086944657
48.5302985883	647.156042414	0.215003493001	6.0	5.50649705474
48.1461985456	727.68058077	0.372148640541	6.0	5.82861916139
48.3307300147	712.923185888	0.41061259182	6.0	5.9955888432
49.2019021666	793.058085672	0.436881653325	6.0	5.82829942159
47.6304698654	630.330515995	0.245398583141	6.0	5.15462616009
0.0	0.0	0.0	0.0	0.0
41.9929932584	621.518436378	0.167895822027	6.0	4.44496120841
43.8733838605	709.961422865	0.164326530935	6.0	4.52819332617
48.8579880654	506.644973394	0.292675588244	6.0	5.0139176725
0.0	0.0	0.0	0.0	0.0
47.9612538254	604.512986058	0.191985929583	6.0	4.77743093828
