#
#--------LOG from Wed 11 May 2016 at 15h:05m:05s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	-2.5263e-09	1462996951
  -9.966	-3.7247e-08	1462996956
 -19.946	-5.2262e-08	1462996961
 -29.944	-6.6946e-08	1462996966
 -39.940	-2.7400e-07	1462996971
 -49.939	-3.1356e-07	1462996976
 -59.922	-5.8085e-07	1462996981
 -69.919	-5.2707e-07	1462996986
 -79.933	-5.0078e-07	1462996991
 -89.931	-6.8275e-07	1462996996
 -99.946	-5.8864e-07	1462997001
-109.960	-6.1349e-07	1462997006
-119.971	-6.5877e-07	1462997011
-129.969	-8.3947e-07	1462997016
-139.975	-1.1439e-06	1462997028
-149.987	-1.0558e-06	1462997045
-159.985	-1.0673e-06	1462997050
-169.965	-1.7517e-06	1462997055
-179.966	-5.4109e-06	1462997060
-189.954	-1.3287e-05	1462997069
-199.953	-2.1786e-05	1462997074
-209.933	-3.1080e-05	1462997079
-219.932	-4.1707e-05	1462997084
-229.943	-5.4663e-05	1462997089
-239.961	-7.0518e-05	1462997094
-249.961	-9.0454e-05	1462997099
-253.649	-9.9998e-05	1462997104
