#
#--------LOG from Tue 24 May 2016 at 14h:45m:43s ---------
#
#voltage(V)	current(A)	timestamp
  +0.031	-9.4173e-10	1464118960
  -9.967	-7.7017e-09	1464118965
 -19.947	-1.1345e-08	1464118970
 -29.944	-1.4555e-08	1464118975
 -39.937	-1.8284e-08	1464118980
 -49.935	-2.2177e-08	1464118985
 -59.914	-3.3330e-08	1464118990
 -69.913	-4.5055e-08	1464118995
 -79.926	-5.1717e-08	1464119000
 -89.924	-5.7337e-08	1464119005
 -99.940	-6.2060e-08	1464119010
-109.954	-6.8016e-08	1464119015
-119.966	-7.4459e-08	1464119020
-129.963	-8.1583e-08	1464119025
-139.978	-8.9470e-08	1464119030
-149.991	-9.8797e-08	1464119035
-159.988	-1.0928e-07	1464119040
-169.967	-1.1912e-07	1464119045
-179.963	-1.3036e-07	1464119050
-189.956	-1.4393e-07	1464119056
-199.954	-1.5708e-07	1464119061
-209.934	-2.8974e-07	1464119066
-219.938	-9.2698e-07	1464119071
-229.941	-2.4745e-06	1464119083
-239.960	-5.0496e-06	1464119088
-249.963	-9.1644e-06	1464119093
-259.969	-1.4509e-05	1464119102
-269.981	-2.0872e-05	1464119107
-279.979	-2.8626e-05	1464119112
-289.995	-3.7746e-05	1464119117
-300.012	-4.8143e-05	1464119122
-310.010	-5.9715e-05	1464119127
-319.990	-7.3252e-05	1464119132
-329.990	-8.8315e-05	1464119137
-337.146	-9.9998e-05	1464119142
