#
#--------LOG from Mon 04 Apr 2016 at 15h:20m:33s ---------
#
#voltage(V)	current(A)	timestamp
  +0.035	-5.6960e-09	1459801085
  -9.964	-3.5375e-08	1459801090
 -19.943	-5.2195e-08	1459801095
 -29.940	-6.6715e-08	1459801100
 -39.933	-8.0450e-08	1459801105
 -49.931	-9.6137e-08	1459801110
 -59.911	-1.2250e-07	1459801115
 -69.909	-1.3881e-07	1459801120
 -79.923	-1.5156e-07	1459801125
 -89.920	-1.6423e-07	1459801130
 -99.936	-1.7746e-07	1459801135
-109.951	-1.8995e-07	1459801140
-119.962	-2.0349e-07	1459801145
-129.960	-2.1786e-07	1459801150
-139.975	-2.3242e-07	1459801155
-149.987	-2.4836e-07	1459801160
-159.985	-2.6532e-07	1459801165
-169.964	-2.8328e-07	1459801170
-179.961	-3.0273e-07	1459801175
-189.954	-3.2278e-07	1459801180
-199.951	-3.4207e-07	1459801185
-209.929	-3.6306e-07	1459801190
-219.927	-4.0339e-07	1459801195
-229.935	-1.6342e-06	1459801208
-239.959	-7.6268e-06	1459801213
-249.950	-2.9883e-05	1459801222
-259.972	-7.8172e-05	1459801227
-263.610	-9.9998e-05	1459801232
