#
#--------LOG from Mon 16 May 2016 at 17h:20m:39s ---------
#
#voltage(V)	current(A)	timestamp
  +0.033	-4.6649e-09	1463437004
  -9.965	-2.5334e-08	1463437009
 -19.944	-3.3357e-08	1463437014
 -29.942	-4.3725e-08	1463437019
 -39.935	-5.6043e-08	1463437024
 -49.933	-6.6761e-08	1463437029
 -59.914	-8.5619e-08	1463437034
 -69.912	-9.3841e-08	1463437039
 -79.925	-9.5806e-08	1463437044
 -89.923	-1.0916e-07	1463437049
 -99.938	-1.3036e-07	1463437054
-109.953	-1.3542e-07	1463437059
-119.964	-1.2275e-07	1463437064
-129.961	-1.2529e-07	1463437069
-139.977	-1.8984e-07	1463437074
-149.988	-1.5560e-07	1463437079
-159.987	-1.7617e-07	1463437084
-169.966	-2.2830e-07	1463437089
-179.964	-3.3327e-07	1463437094
-189.956	-4.1485e-07	1463437115
-199.953	-3.3673e-07	1463437121
-209.933	-4.1724e-07	1463437126
-219.930	-4.3937e-07	1463437131
-229.941	-4.8898e-07	1463437136
-239.879	-7.3421e-07	1463437141
-249.210	-7.5137e-07	1463437146
-259.968	-2.2763e-06	1463437158
-269.981	-3.6668e-06	1463437163
-279.979	-5.4847e-06	1463437168
-286.835	-7.5691e-06	1463437173
-300.005	-1.1626e-05	1463437183
-310.003	-1.5188e-05	1463437188
-319.982	-1.9484e-05	1463437193
-329.980	-2.4396e-05	1463437198
-339.973	-3.0820e-05	1463437203
-349.971	-3.7909e-05	1463437208
-359.951	-4.6577e-05	1463437213
-369.950	-5.6297e-05	1463437218
-379.959	-6.7232e-05	1463437223
-389.976	-8.0232e-05	1463437228
-399.976	-9.4236e-05	1463437233
-390.812	-9.9998e-05	1463437238
