#
#--------LOG from Fri 17 Jun 2016 at 12h:29m:13s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	-6.5341e-10	1466184252
  -9.966	-1.0867e-08	1466184257
 -19.945	-1.2743e-08	1466184262
 -29.943	-1.3833e-08	1466184267
 -39.936	-1.4764e-08	1466184272
 -49.934	-1.5612e-08	1466184277
 -59.915	-2.2917e-08	1466184282
 -69.912	-3.0222e-08	1466184287
 -79.926	-3.1873e-08	1466184292
 -89.923	-3.2831e-08	1466184297
 -99.939	-3.3761e-08	1466184302
-109.953	-3.4524e-08	1466184307
-119.964	-3.5168e-08	1466184312
-129.960	-3.6000e-08	1466184317
-139.975	-3.6642e-08	1466184322
-149.988	-3.7312e-08	1466184327
-159.985	-3.8019e-08	1466184332
-169.964	-3.8630e-08	1466184337
-179.961	-3.9304e-08	1466184342
-189.953	-3.9899e-08	1466184347
-199.951	-4.0480e-08	1466184352
-209.929	-4.1213e-08	1466184357
-219.926	-4.1765e-08	1466184362
-229.938	-4.2222e-08	1466184367
-239.953	-4.2762e-08	1466184372
-249.951	-4.3324e-08	1466184377
-259.966	-4.3710e-08	1466184382
-269.978	-4.4255e-08	1466184387
-279.974	-4.4689e-08	1466184392
-289.990	-4.5147e-08	1466184397
-300.005	-4.5728e-08	1466184402
-310.003	-4.6234e-08	1466184407
-319.981	-4.6642e-08	1466184412
-329.979	-4.7162e-08	1466184417
-339.971	-4.7642e-08	1466184422
-349.968	-4.8028e-08	1466184427
-359.947	-4.8587e-08	1466184432
-369.945	-4.9199e-08	1466184437
-379.952	-4.9801e-08	1466184442
-389.969	-5.0489e-08	1466184447
-399.966	-5.1169e-08	1466184452
-409.982	-5.2072e-08	1466184457
-419.992	-5.2824e-08	1466184462
-429.989	-5.3914e-08	1466184467
-440.006	-5.5008e-08	1466184472
-450.020	-5.6130e-08	1466184477
-460.020	-5.7230e-08	1466184482
-469.998	-5.8599e-08	1466184487
-479.995	-5.9846e-08	1466184492
-489.987	-6.1247e-08	1466184497
-499.983	-6.2721e-08	1466184502
-509.962	-6.4117e-08	1466184507
-519.959	-6.5424e-08	1466184512
-529.964	-6.6931e-08	1466184517
-539.981	-6.8493e-08	1466184523
-549.981	-6.9803e-08	1466184528
-559.997	-7.1322e-08	1466184533
-570.010	-7.2856e-08	1466184538
-580.026	-7.4350e-08	1466184543
-590.025	-7.5846e-08	1466184548
-600.041	-7.7509e-08	1466184553
