#
#--------LOG from Mon 15 Aug 2016 at 14h:37m:14s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	+1.7106e-10	1471289621
  -9.967	-3.6074e-09	1471289626
 -19.948	-6.0144e-09	1471289631
 -29.945	-7.5038e-09	1471289636
 -39.939	-8.9067e-09	1471289641
 -49.937	-1.0385e-08	1471289646
 -59.918	-1.2406e-08	1471289651
 -69.916	-1.5323e-08	1471289656
 -79.929	-1.8472e-08	1471289661
 -89.925	-2.1181e-08	1471289666
 -99.940	-2.3682e-08	1471289671
-109.955	-2.5766e-08	1471289676
-119.965	-2.7909e-08	1471289681
-129.962	-2.9624e-08	1471289686
-139.977	-3.1155e-08	1471289691
-149.989	-3.2510e-08	1471289696
-159.987	-3.3704e-08	1471289701
-169.966	-3.4931e-08	1471289706
-179.963	-3.6024e-08	1471289711
-189.956	-3.7015e-08	1471289716
-199.954	-3.7985e-08	1471289721
-209.933	-3.9056e-08	1471289726
-219.930	-4.0461e-08	1471289731
-229.941	-6.3906e-08	1471289736
-239.960	-3.5112e-07	1471289741
-249.965	-9.8301e-07	1471289747
-259.970	-1.8838e-06	1471289759
-269.983	-3.4966e-06	1471289764
-279.981	-5.9013e-06	1471289769
-290.000	-9.1150e-06	1471289774
-300.006	-1.3099e-05	1471289783
-310.005	-1.7712e-05	1471289788
-319.984	-2.3526e-05	1471289793
-329.983	-3.0331e-05	1471289798
-339.977	-3.8256e-05	1471289803
-349.976	-4.7209e-05	1471289808
-359.957	-5.7317e-05	1471289813
-369.956	-6.8377e-05	1471289818
-379.965	-8.0479e-05	1471289823
-389.981	-9.3587e-05	1471289828
-392.020	-9.9999e-05	1471289833
