#
#--------LOG from Mon 22 Aug 2016 at 17h:05m:59s ---------
#
#voltage(V)	current(A)	timestamp
  +0.031	+5.6584e-10	1471903306
  -9.967	-2.7239e-09	1471903311
 -19.947	-4.5396e-09	1471903316
 -29.945	-6.0556e-09	1471903321
 -39.939	-7.4413e-09	1471903326
 -49.937	-8.5604e-09	1471903331
 -59.917	-1.1833e-08	1471903336
 -69.916	-1.7804e-08	1471903341
 -79.929	-2.2365e-08	1471903346
 -89.925	-2.5598e-08	1471903351
 -99.941	-2.7583e-08	1471903356
-109.955	-2.9167e-08	1471903361
-119.965	-3.0292e-08	1471903366
-129.963	-3.1162e-08	1471903371
-139.977	-3.2154e-08	1471903376
-149.988	-3.2976e-08	1471903381
-159.986	-3.3905e-08	1471903386
-169.965	-3.5017e-08	1471903391
-179.963	-3.5675e-08	1471903396
-189.956	-3.6832e-08	1471903401
-199.953	-3.7712e-08	1471903406
-209.932	-3.8727e-08	1471903411
-219.931	-3.9629e-08	1471903416
-229.941	-4.0668e-08	1471903421
-239.957	-4.1832e-08	1471903426
-249.955	-4.2680e-08	1471903431
-259.969	-4.3884e-08	1471903436
-269.979	-4.4939e-08	1471903441
-279.976	-4.5864e-08	1471903446
-289.990	-4.6969e-08	1471903451
-300.005	-4.7787e-08	1471903456
-310.003	-4.8681e-08	1471903461
-319.983	-4.9689e-08	1471903466
-329.981	-9.4049e-08	1471903472
-339.980	-5.7354e-07	1471903477
-349.973	-1.6170e-06	1471903489
-359.955	-3.3171e-06	1471903494
-369.954	-5.7061e-06	1471903499
-379.967	-9.1415e-06	1471903504
-389.973	-1.3255e-05	1471903513
-399.970	-1.8375e-05	1471903518
-409.986	-2.4505e-05	1471903523
-419.998	-3.1666e-05	1471903528
-429.995	-4.0001e-05	1471903533
-440.012	-4.9526e-05	1471903538
-450.027	-6.0256e-05	1471903543
-460.028	-7.2301e-05	1471903548
-470.009	-8.5791e-05	1471903553
-478.155	-9.9999e-05	1471903558
