# mask file generated by maskHotPixels
pix 1 11 73
pix 1 11 75
pix 1 11 76
pix 1 11 78
pix 1 11 79
pix 1 12 18
pix 1 12 40
pix 1 12 45
pix 1 12 48
pix 1 12 55
pix 1 12 56
pix 1 12 65
pix 1 12 68
pix 1 12 73
pix 1 12 75
pix 1 12 78
pix 1 12 79
pix 1 13 33
pix 1 13 37
pix 1 13 49
pix 1 13 52
pix 1 13 63
pix 1 13 77
pix 1 13 79
pix 1 14 8
pix 1 14 18
pix 1 14 29
pix 1 14 30
pix 1 14 34
pix 1 14 37
pix 1 14 40
pix 1 14 52
pix 1 14 54
pix 1 14 58
pix 1 14 61
pix 1 14 64
pix 1 14 66
pix 1 14 69
pix 1 14 73
pix 1 14 75
pix 1 14 77
pix 1 14 79
pix 1 15 39
pix 1 15 40
pix 1 15 45
pix 1 15 50
pix 1 15 59
pix 1 15 65
pix 1 15 68
pix 1 15 71
pix 1 15 75
pix 1 15 79
pix 1 16 18
pix 1 16 32
pix 1 16 43
pix 1 16 48
pix 1 16 54
pix 1 16 56
pix 1 16 60
pix 1 16 72
pix 1 16 74
pix 1 16 79
pix 1 17 11
pix 1 17 19
pix 1 17 34
pix 1 17 44
pix 1 17 50
pix 1 17 58
pix 1 17 66
pix 1 17 68
pix 1 17 72
pix 1 17 79
pix 1 18 49
pix 1 18 54
pix 1 18 64
pix 1 18 68
pix 1 18 70
pix 1 18 76
pix 1 18 78
pix 1 18 79
pix 1 19 43
pix 1 19 47
pix 1 19 50
pix 1 19 54
pix 1 19 72
pix 1 19 73
pix 1 19 78
pix 1 19 79
pix 1 20 18
pix 1 20 27
pix 1 20 33
pix 1 20 40
pix 1 20 57
pix 1 20 62
pix 1 20 64
pix 1 20 66
pix 1 20 68
pix 1 20 71
pix 1 20 73
pix 1 20 76
pix 1 20 78
pix 1 20 79
pix 1 21 16
pix 1 21 21
pix 1 21 40
pix 1 21 55
pix 1 21 70
pix 1 22 24
pix 1 22 36
pix 1 22 46
pix 1 22 58
pix 1 22 79
pix 1 23 21
pix 1 23 36
pix 1 23 52
pix 1 23 67
pix 1 23 72
pix 1 23 79
pix 1 24 50
pix 1 24 56
pix 1 24 63
pix 1 24 74
pix 1 24 77
pix 1 24 79
pix 1 25 34
pix 1 25 37
pix 1 25 54
pix 1 25 56
pix 1 25 66
pix 1 25 71
pix 1 25 79
pix 1 26 43
pix 1 26 59
pix 1 26 69
pix 1 26 72
pix 1 26 76
pix 1 26 77
pix 1 26 79
pix 1 27 9
pix 1 27 38
pix 1 27 47
pix 1 27 70
pix 1 27 76
pix 1 28 28
pix 1 28 50
pix 1 28 74
pix 1 28 78
pix 1 29 19
pix 1 29 21
pix 1 29 35
pix 1 29 45
pix 1 29 48
pix 1 29 49
pix 1 29 57
pix 1 29 60
pix 1 29 64
pix 1 29 65
pix 1 29 71
pix 1 29 79
pix 1 30 32
pix 1 30 68
pix 1 30 77
pix 1 30 79
pix 1 31 31
pix 1 31 41
pix 1 31 45
pix 1 31 49
pix 1 32 26
pix 1 32 29
pix 1 32 49
pix 1 32 58
pix 1 32 61
pix 1 32 62
pix 1 32 64
pix 1 32 66
pix 1 32 68
pix 1 32 72
pix 1 32 78
pix 1 32 79
pix 1 33 27
pix 1 33 29
pix 1 33 31
pix 1 33 40
pix 1 33 52
pix 1 33 57
pix 1 33 64
pix 1 33 79
pix 1 34 16
pix 1 34 50
pix 1 34 55
pix 1 34 67
pix 1 34 79
pix 1 35 6
pix 1 35 33
pix 1 35 59
pix 1 35 63
pix 1 35 66
pix 1 35 71
pix 1 35 79
pix 1 36 40
pix 1 36 43
pix 1 36 71
pix 1 36 79
pix 1 37 60
pix 1 37 62
pix 1 37 66
pix 1 37 71
pix 1 37 76
pix 1 37 77
pix 1 37 79
pix 1 38 6
pix 1 38 45
pix 1 38 64
pix 1 38 65
pix 1 38 79
pix 1 39 21
pix 1 39 37
pix 1 39 43
pix 1 39 46
pix 1 39 49
pix 1 39 51
pix 1 39 52
pix 1 39 56
pix 1 39 59
pix 1 39 70
pix 1 39 76
pix 1 39 78
pix 1 39 79
pix 1 40 43
pix 1 40 66
pix 1 40 68
pix 1 40 79
pix 1 41 12
pix 1 41 21
pix 1 41 31
pix 1 41 33
pix 1 41 36
pix 1 41 70
pix 1 41 78
pix 1 41 79
pix 1 42 18
pix 1 42 26
pix 1 42 49
pix 1 42 58
pix 1 42 63
pix 1 42 68
pix 1 42 74
pix 1 42 76
pix 1 42 78
pix 1 42 79
pix 1 43 23
pix 1 43 40
pix 1 43 50
pix 1 43 53
pix 1 43 57
pix 1 43 60
pix 1 43 66
pix 1 43 79
pix 1 44 37
pix 1 44 58
pix 1 44 60
pix 1 44 62
pix 1 44 69
pix 1 44 73
pix 1 44 75
pix 1 44 78
pix 1 44 79
pix 1 45 35
pix 1 45 44
pix 1 45 54
pix 1 45 79
pix 1 46 24
pix 1 46 46
pix 1 46 56
pix 1 46 58
pix 1 46 66
pix 1 46 70
pix 1 46 73
pix 1 46 79
pix 1 47 34
pix 1 47 40
pix 1 47 48
pix 1 47 52
pix 1 47 63
pix 1 47 66
pix 1 47 69
pix 1 47 72
pix 1 47 77
pix 1 47 78
pix 1 47 79
pix 1 48 14
pix 1 48 30
pix 1 48 34
pix 1 48 53
pix 1 48 56
pix 1 48 57
pix 1 48 58
pix 1 48 59
pix 1 48 74
pix 1 48 79
pix 1 49 36
pix 1 49 55
pix 1 49 61
pix 1 49 64
pix 1 49 68
pix 1 49 79
pix 1 50 14
pix 1 50 17
pix 1 50 22
pix 1 50 43
pix 1 50 57
pix 1 50 59
pix 1 50 61
pix 1 50 66
pix 1 50 69
pix 1 51 5
pix 1 51 6
pix 1 51 8
pix 1 51 9
pix 1 51 10
pix 1 51 11
pix 1 51 12
pix 1 51 13
pix 1 51 14
pix 1 51 16
pix 1 51 17
pix 1 51 18
pix 1 51 19
pix 1 51 20
pix 1 51 21
pix 1 51 22
pix 1 51 24
pix 1 51 25
pix 1 51 26
pix 1 51 27
pix 1 51 28
pix 1 51 29
pix 1 51 30
pix 1 51 31
pix 1 51 32
pix 1 51 33
pix 1 51 34
pix 1 51 35
pix 1 51 36
pix 1 51 37
pix 1 51 38
pix 1 51 39
pix 1 51 40
pix 1 51 41
pix 1 51 42
pix 1 51 43
pix 1 51 44
pix 1 51 45
pix 1 51 47
pix 1 51 48
pix 1 51 49
pix 1 51 50
pix 1 51 51
pix 1 51 52
pix 1 51 53
pix 1 51 54
pix 1 51 56
pix 1 51 57
pix 1 51 58
pix 1 51 59
pix 1 51 60
pix 1 51 61
pix 1 51 62
pix 1 51 63
pix 1 51 64
pix 1 51 65
pix 1 51 66
pix 1 51 67
pix 1 51 68
pix 1 51 69
pix 1 51 70
pix 1 51 72
pix 1 51 73
pix 1 51 74
pix 1 51 75
pix 1 51 76
pix 1 51 77
pix 1 51 78
pix 1 51 79
pix 2 0 5
pix 2 0 6
pix 2 0 7
pix 2 0 8
pix 2 0 9
pix 2 0 10
pix 2 0 11
pix 2 0 12
pix 2 0 13
pix 2 0 14
pix 2 0 15
pix 2 0 17
pix 2 0 18
pix 2 0 19
pix 2 0 20
pix 2 0 21
pix 2 0 22
pix 2 0 24
pix 2 0 25
pix 2 0 26
pix 2 0 27
pix 2 0 28
pix 2 0 29
pix 2 0 30
pix 2 0 31
pix 2 0 32
pix 2 0 33
pix 2 0 34
pix 2 0 35
pix 2 0 36
pix 2 0 37
pix 2 0 38
pix 2 0 39
pix 2 0 40
pix 2 0 41
pix 2 0 42
pix 2 0 43
pix 2 0 44
pix 2 0 45
pix 2 0 46
pix 2 0 47
pix 2 0 48
pix 2 0 49
pix 2 0 50
pix 2 0 51
pix 2 0 52
pix 2 0 53
pix 2 0 54
pix 2 0 55
pix 2 0 56
pix 2 0 57
pix 2 0 58
pix 2 0 59
pix 2 0 60
pix 2 0 61
pix 2 0 62
pix 2 0 63
pix 2 0 64
pix 2 0 66
pix 2 0 67
pix 2 0 68
pix 2 0 69
pix 2 0 70
pix 2 0 71
pix 2 0 72
pix 2 0 73
pix 2 0 74
pix 2 0 75
pix 2 0 76
pix 2 0 77
pix 2 0 78
pix 2 0 79
pix 2 1 19
pix 2 1 25
pix 2 1 27
pix 2 1 33
pix 2 1 35
pix 2 1 45
pix 2 1 47
pix 2 1 48
pix 2 1 50
pix 2 1 55
pix 2 1 59
pix 2 1 61
pix 2 1 66
pix 2 1 79
pix 2 2 23
pix 2 2 25
pix 2 2 28
pix 2 2 38
pix 2 2 43
pix 2 2 50
pix 2 2 57
pix 2 2 62
pix 2 2 72
pix 2 2 75
pix 2 2 77
pix 2 2 79
pix 2 3 15
pix 2 3 18
pix 2 3 30
pix 2 3 36
pix 2 3 38
pix 2 3 40
pix 2 3 45
pix 2 3 57
pix 2 3 59
pix 2 3 67
pix 2 3 68
pix 2 3 79
pix 2 4 28
pix 2 4 32
pix 2 4 43
pix 2 4 45
pix 2 4 51
pix 2 4 63
pix 2 4 79
pix 2 5 21
pix 2 5 33
pix 2 5 35
pix 2 5 41
pix 2 5 55
pix 2 5 56
pix 2 5 67
pix 2 5 79
pix 2 6 42
pix 2 6 44
pix 2 6 46
pix 2 6 49
pix 2 6 64
pix 2 6 73
pix 2 6 79
pix 2 7 36
pix 2 7 41
pix 2 7 45
pix 2 7 48
pix 2 7 54
pix 2 7 70
pix 2 7 73
pix 2 7 79
pix 2 8 23
pix 2 8 42
pix 2 8 50
pix 2 8 61
pix 2 8 79
pix 2 10 46
pix 2 10 48
pix 2 10 60
pix 2 10 70
pix 2 10 79
pix 2 11 34
pix 2 11 41
pix 2 11 49
pix 2 11 60
pix 2 11 79
pix 2 12 19
pix 2 12 28
pix 2 12 32
pix 2 12 58
pix 2 12 62
pix 2 12 79
pix 2 13 13
pix 2 14 22
pix 2 14 51
pix 2 14 61
pix 2 14 72
pix 2 14 78
pix 2 14 79
pix 2 15 14
pix 2 15 40
pix 2 15 79
pix 2 16 44
pix 2 16 53
pix 2 16 70
pix 2 16 79
pix 2 17 19
pix 2 17 79
pix 2 18 69
pix 2 18 78
pix 2 18 79
pix 2 19 79
pix 2 20 21
pix 2 20 49
pix 2 20 61
pix 2 20 79
pix 2 21 79
pix 2 22 32
pix 2 22 79
pix 2 23 79
pix 2 24 76
pix 2 24 79
pix 2 25 79
pix 2 26 21
pix 2 26 24
pix 2 26 79
pix 2 27 40
pix 2 27 60
pix 2 28 77
pix 2 28 79
pix 2 29 23
pix 2 31 39
pix 2 31 78
pix 2 32 59
pix 2 32 79
pix 2 34 79
pix 2 35 59
pix 2 35 64
pix 2 35 75
pix 2 35 79
pix 2 36 79
pix 2 37 19
pix 2 37 78
pix 2 37 79
pix 2 38 79
pix 2 39 25
pix 2 39 79
pix 2 40 64
pix 2 40 79
pix 2 41 49
pix 2 42 54
pix 2 42 79
pix 2 43 60
pix 2 43 64
pix 2 43 79
pix 2 44 79
pix 2 45 30
pix 2 45 79
pix 2 46 79
pix 2 47 29
pix 2 47 49
pix 2 47 79
pix 2 48 79
pix 2 49 24
pix 2 49 40
pix 2 50 54
pix 2 50 79
pix 2 51 4
pix 2 51 5
pix 2 51 6
pix 2 51 7
pix 2 51 8
pix 2 51 10
pix 2 51 12
pix 2 51 13
pix 2 51 14
pix 2 51 15
pix 2 51 16
pix 2 51 17
pix 2 51 18
pix 2 51 19
pix 2 51 20
pix 2 51 21
pix 2 51 22
pix 2 51 23
pix 2 51 24
pix 2 51 25
pix 2 51 26
pix 2 51 27
pix 2 51 28
pix 2 51 29
pix 2 51 30
pix 2 51 31
pix 2 51 32
pix 2 51 33
pix 2 51 34
pix 2 51 35
pix 2 51 36
pix 2 51 38
pix 2 51 39
pix 2 51 40
pix 2 51 41
pix 2 51 42
pix 2 51 43
pix 2 51 44
pix 2 51 45
pix 2 51 46
pix 2 51 48
pix 2 51 49
pix 2 51 50
pix 2 51 51
pix 2 51 52
pix 2 51 54
pix 2 51 56
pix 2 51 57
pix 2 51 58
pix 2 51 59
pix 2 51 60
pix 2 51 61
pix 2 51 62
pix 2 51 63
pix 2 51 64
pix 2 51 65
pix 2 51 67
pix 2 51 68
pix 2 51 70
pix 2 51 71
pix 2 51 72
pix 2 51 73
pix 2 51 75
pix 2 51 76
pix 2 51 77
pix 2 51 78
pix 2 51 79
pix 3 0 4
pix 3 0 5
pix 3 0 6
pix 3 0 7
pix 3 0 8
pix 3 0 9
pix 3 0 10
pix 3 0 11
pix 3 0 12
pix 3 0 13
pix 3 0 14
pix 3 0 15
pix 3 0 16
pix 3 0 17
pix 3 0 18
pix 3 0 19
pix 3 0 20
pix 3 0 21
pix 3 0 22
pix 3 0 23
pix 3 0 24
pix 3 0 25
pix 3 0 26
pix 3 0 27
pix 3 0 28
pix 3 0 29
pix 3 0 30
pix 3 0 31
pix 3 0 32
pix 3 0 33
pix 3 0 34
pix 3 0 35
pix 3 0 36
pix 3 0 37
pix 3 0 38
pix 3 0 39
pix 3 0 40
pix 3 0 41
pix 3 0 42
pix 3 0 43
pix 3 0 44
pix 3 0 45
pix 3 0 46
pix 3 0 47
pix 3 0 48
pix 3 0 49
pix 3 0 50
pix 3 0 51
pix 3 0 52
pix 3 0 53
pix 3 0 54
pix 3 0 55
pix 3 0 56
pix 3 0 57
pix 3 0 58
pix 3 0 59
pix 3 0 60
pix 3 0 61
pix 3 0 62
pix 3 0 63
pix 3 0 68
pix 3 0 69
pix 3 0 70
pix 3 0 71
pix 3 0 72
pix 3 0 73
pix 3 0 74
pix 3 0 75
pix 3 0 76
pix 3 0 77
pix 3 0 78
pix 3 0 79
pix 3 1 6
pix 3 1 7
pix 3 1 11
pix 3 1 12
pix 3 1 15
pix 3 1 17
pix 3 1 18
pix 3 1 19
pix 3 1 21
pix 3 1 23
pix 3 1 24
pix 3 1 28
pix 3 1 30
pix 3 1 31
pix 3 1 32
pix 3 1 35
pix 3 1 36
pix 3 1 37
pix 3 1 38
pix 3 1 39
pix 3 1 41
pix 3 1 42
pix 3 1 44
pix 3 1 47
pix 3 1 49
pix 3 1 51
pix 3 1 53
pix 3 1 54
pix 3 1 56
pix 3 1 57
pix 3 1 60
pix 3 1 61
pix 3 1 63
pix 3 1 69
pix 3 1 70
pix 3 1 73
pix 3 1 78
pix 3 1 79
pix 3 2 9
pix 3 2 13
pix 3 2 14
pix 3 2 16
pix 3 2 19
pix 3 2 22
pix 3 2 25
pix 3 2 26
pix 3 2 27
pix 3 2 28
pix 3 2 30
pix 3 2 33
pix 3 2 34
pix 3 2 36
pix 3 2 42
pix 3 2 43
pix 3 2 44
pix 3 2 45
pix 3 2 48
pix 3 2 50
pix 3 2 52
pix 3 2 53
pix 3 2 58
pix 3 2 59
pix 3 2 61
pix 3 2 64
pix 3 2 65
pix 3 2 66
pix 3 2 67
pix 3 2 70
pix 3 2 72
pix 3 2 74
pix 3 2 76
pix 3 2 77
pix 3 2 79
pix 3 3 11
pix 3 3 12
pix 3 3 19
pix 3 3 20
pix 3 3 21
pix 3 3 27
pix 3 3 28
pix 3 3 29
pix 3 3 31
pix 3 3 33
pix 3 3 35
pix 3 3 37
pix 3 3 38
pix 3 3 39
pix 3 3 41
pix 3 3 46
pix 3 3 47
pix 3 3 48
pix 3 3 49
pix 3 3 51
pix 3 3 52
pix 3 3 53
pix 3 3 55
pix 3 3 56
pix 3 3 59
pix 3 3 60
pix 3 3 62
pix 3 3 63
pix 3 3 64
pix 3 3 65
pix 3 3 67
pix 3 3 69
pix 3 3 70
pix 3 3 72
pix 3 3 73
pix 3 3 75
pix 3 3 78
pix 3 3 79
pix 3 4 8
pix 3 4 9
pix 3 4 11
pix 3 4 13
pix 3 4 15
pix 3 4 20
pix 3 4 22
pix 3 4 24
pix 3 4 25
pix 3 4 29
pix 3 4 31
pix 3 4 33
pix 3 4 34
pix 3 4 36
pix 3 4 37
pix 3 4 42
pix 3 4 45
pix 3 4 47
pix 3 4 48
pix 3 4 53
pix 3 4 54
pix 3 4 55
pix 3 4 56
pix 3 4 57
pix 3 4 59
pix 3 4 60
pix 3 4 61
pix 3 4 63
pix 3 4 65
pix 3 4 66
pix 3 4 68
pix 3 4 78
pix 3 4 79
pix 3 5 6
pix 3 5 8
pix 3 5 10
pix 3 5 14
pix 3 5 20
pix 3 5 21
pix 3 5 22
pix 3 5 25
pix 3 5 28
pix 3 5 29
pix 3 5 30
pix 3 5 31
pix 3 5 34
pix 3 5 35
pix 3 5 36
pix 3 5 38
pix 3 5 39
pix 3 5 41
pix 3 5 46
pix 3 5 47
pix 3 5 55
pix 3 5 60
pix 3 5 61
pix 3 5 63
pix 3 5 64
pix 3 5 67
pix 3 5 72
pix 3 5 77
pix 3 5 79
pix 3 6 10
pix 3 6 14
pix 3 6 15
pix 3 6 19
pix 3 6 21
pix 3 6 22
pix 3 6 24
pix 3 6 25
pix 3 6 28
pix 3 6 32
pix 3 6 35
pix 3 6 38
pix 3 6 41
pix 3 6 44
pix 3 6 48
pix 3 6 49
pix 3 6 50
pix 3 6 53
pix 3 6 57
pix 3 6 60
pix 3 6 61
pix 3 6 63
pix 3 6 66
pix 3 6 71
pix 3 6 72
pix 3 6 73
pix 3 6 76
pix 3 6 78
pix 3 6 79
pix 3 7 4
pix 3 7 12
pix 3 7 16
pix 3 7 17
pix 3 7 18
pix 3 7 20
pix 3 7 24
pix 3 7 25
pix 3 7 26
pix 3 7 28
pix 3 7 29
pix 3 7 30
pix 3 7 33
pix 3 7 35
pix 3 7 38
pix 3 7 40
pix 3 7 43
pix 3 7 45
pix 3 7 47
pix 3 7 52
pix 3 7 53
pix 3 7 55
pix 3 7 59
pix 3 7 60
pix 3 7 64
pix 3 7 66
pix 3 7 69
pix 3 7 71
pix 3 7 77
pix 3 7 78
pix 3 7 79
pix 3 8 5
pix 3 8 11
pix 3 8 13
pix 3 8 15
pix 3 8 16
pix 3 8 20
pix 3 8 23
pix 3 8 27
pix 3 8 30
pix 3 8 32
pix 3 8 34
pix 3 8 35
pix 3 8 37
pix 3 8 39
pix 3 8 41
pix 3 8 42
pix 3 8 43
pix 3 8 45
pix 3 8 48
pix 3 8 53
pix 3 8 55
pix 3 8 56
pix 3 8 57
pix 3 8 58
pix 3 8 64
pix 3 8 65
pix 3 8 67
pix 3 8 69
pix 3 8 71
pix 3 8 76
pix 3 8 79
pix 3 9 9
pix 3 9 10
pix 3 9 12
pix 3 9 17
pix 3 9 20
pix 3 9 22
pix 3 9 24
pix 3 9 29
pix 3 9 31
pix 3 9 32
pix 3 9 34
pix 3 9 36
pix 3 9 38
pix 3 9 39
pix 3 9 41
pix 3 9 42
pix 3 9 43
pix 3 9 47
pix 3 9 49
pix 3 9 50
pix 3 9 52
pix 3 9 55
pix 3 9 56
pix 3 9 58
pix 3 9 60
pix 3 9 62
pix 3 9 63
pix 3 9 65
pix 3 9 67
pix 3 9 68
pix 3 9 72
pix 3 9 73
pix 3 9 75
pix 3 9 78
pix 3 9 79
pix 3 10 11
pix 3 10 13
pix 3 10 18
pix 3 10 19
pix 3 10 22
pix 3 10 23
pix 3 10 26
pix 3 10 28
pix 3 10 30
pix 3 10 32
pix 3 10 33
pix 3 10 36
pix 3 10 38
pix 3 10 39
pix 3 10 43
pix 3 10 44
pix 3 10 45
pix 3 10 46
pix 3 10 48
pix 3 10 49
pix 3 10 52
pix 3 10 53
pix 3 10 58
pix 3 10 63
pix 3 10 65
pix 3 10 67
pix 3 10 70
pix 3 10 71
pix 3 10 79
pix 3 11 7
pix 3 11 13
pix 3 11 14
pix 3 11 15
pix 3 11 18
pix 3 11 19
pix 3 11 20
pix 3 11 24
pix 3 11 25
pix 3 11 26
pix 3 11 28
pix 3 11 31
pix 3 11 32
pix 3 11 33
pix 3 11 34
pix 3 11 35
pix 3 11 36
pix 3 11 38
pix 3 11 41
pix 3 11 42
pix 3 11 45
pix 3 11 46
pix 3 11 48
pix 3 11 50
pix 3 11 53
pix 3 11 54
pix 3 11 55
pix 3 11 57
pix 3 11 59
pix 3 11 62
pix 3 11 63
pix 3 11 66
pix 3 11 69
pix 3 11 70
