#
#--------LOG from Fri 04 Mar 2016 at 15h:44m:24s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	-2.1921e-09	1457127550
  -9.966	-8.3240e-09	1457127555
 -19.945	-9.2845e-09	1457127560
 -29.942	-9.9252e-09	1457127565
 -39.936	-1.0569e-08	1457127570
 -49.933	-1.1281e-08	1457127575
 -59.912	-2.0567e-08	1457127580
 -69.910	-2.5694e-08	1457127585
 -79.924	-2.7242e-08	1457127590
 -89.921	-2.9097e-08	1457127596
 -99.936	-3.0416e-08	1457127601
-109.952	-3.2164e-08	1457127606
-119.963	-3.4382e-08	1457127611
-129.960	-3.6989e-08	1457127616
-139.975	-3.7781e-08	1457127621
-149.988	-4.1968e-08	1457127626
-159.985	-4.2279e-08	1457127631
-169.963	-4.4424e-08	1457127636
-179.960	-4.4627e-08	1457127641
-189.953	-4.4112e-08	1457127646
-199.950	-4.5975e-08	1457127651
-209.928	-4.9184e-08	1457127656
-219.925	-5.1755e-08	1457127661
-229.936	-5.3144e-08	1457127666
-239.952	-5.6570e-08	1457127671
-249.951	-5.7556e-08	1457127676
-259.966	-5.7623e-08	1457127681
-269.977	-6.0843e-08	1457127686
-279.973	-5.9043e-08	1457127691
-289.989	-6.6379e-08	1457127696
-300.005	-8.0707e-08	1457127701
-310.003	-9.3234e-08	1457127706
-319.981	-7.6034e-08	1457127711
-329.977	-9.5987e-08	1457127716
-339.970	-1.0124e-07	1457127721
-349.968	-1.2831e-07	1457127726
-359.946	-1.1374e-07	1457127731
-369.943	-1.2429e-07	1457127736
-379.951	-1.3846e-07	1457127741
-389.967	-1.6900e-07	1457127746
-399.965	-1.4425e-07	1457127751
-409.981	-1.5266e-07	1457127756
-419.993	-1.8760e-07	1457127761
-429.990	-2.1782e-07	1457127766
-440.006	-2.3017e-07	1457127771
-450.022	-2.4639e-07	1457127776
-460.021	-2.3731e-07	1457127781
-469.998	-2.4186e-07	1457127786
-479.996	-2.8393e-07	1457127791
-489.987	-2.8036e-07	1457127796
-499.984	-2.9333e-07	1457127801
-509.890	-5.8477e-07	1457127806
-519.960	-3.8845e-07	1457127824
-529.966	-3.8931e-07	1457127829
-539.984	-4.1461e-07	1457127834
-549.984	-4.3350e-07	1457127839
-560.001	-4.5545e-07	1457127844
-570.013	-5.1227e-07	1457127849
-580.030	-4.9177e-07	1457127854
-590.030	-5.6891e-07	1457127859
-600.046	-5.2482e-07	1457127864
