#
#--------LOG from Wed 16 Mar 2016 at 15h:50m:02s ---------
#
#voltage(V)	current(A)	timestamp
  +0.033	-5.9824e-10	1458161078
  -9.964	-8.1808e-09	1458161083
 -19.943	-1.4424e-08	1458161088
 -29.940	-2.1320e-08	1458161093
 -39.933	-3.7947e-08	1458161098
 -49.931	-5.1267e-08	1458161103
 -59.911	-6.2887e-08	1458161108
 -69.909	-7.2589e-08	1458161113
 -79.923	-8.0600e-08	1458161118
 -89.920	-9.4740e-08	1458161123
 -99.936	-1.0677e-07	1458161128
-109.951	-1.1522e-07	1458161133
-119.963	-1.2644e-07	1458161138
-129.960	-1.3741e-07	1458161143
-139.976	-1.5675e-07	1458161148
-149.988	-1.6477e-07	1458161153
-159.986	-1.7556e-07	1458161158
-169.964	-1.9741e-07	1458161163
-179.961	-2.0672e-07	1458161168
-189.953	-2.3193e-07	1458161173
-199.951	-2.5422e-07	1458161178
-209.929	-2.6592e-07	1458161183
-219.925	-2.7823e-07	1458161188
-229.937	-3.0747e-07	1458161193
-239.953	-3.3563e-07	1458161198
-249.951	-3.7077e-07	1458161203
-259.967	-3.6668e-07	1458161208
-269.979	-4.1010e-07	1458161213
-279.976	-4.2146e-07	1458161218
-289.992	-4.2457e-07	1458161223
-300.007	-4.2930e-07	1458161228
-310.006	-4.8227e-07	1458161233
-319.984	-4.9877e-07	1458161238
-329.982	-5.1842e-07	1458161243
-339.974	-5.6045e-07	1458161248
-349.972	-6.4792e-07	1458161253
-359.951	-7.1921e-07	1458161258
-369.948	-7.5608e-07	1458161263
-379.956	-7.6873e-07	1458161268
-389.974	-8.4892e-07	1458161273
-399.973	-8.9531e-07	1458161278
-409.989	-9.5193e-07	1458161283
-420.001	-9.7376e-07	1458161288
-429.998	-9.9581e-07	1458161310
-440.004	-1.0155e-06	1458161322
-450.019	-1.0672e-06	1458161327
-460.018	-1.2135e-06	1458161332
-469.996	-1.8578e-06	1458161337
-479.995	-3.6334e-06	1458161342
-489.992	-7.7448e-06	1458161347
-499.981	-1.3135e-05	1458161356
-509.960	-1.9225e-05	1458161361
-519.957	-2.5697e-05	1458161366
-529.963	-3.4199e-05	1458161371
-539.984	-5.0911e-05	1458161376
-549.984	-6.2624e-05	1458161381
-560.002	-7.4591e-05	1458161386
-570.016	-8.5053e-05	1458161391
-580.035	-9.9527e-05	1458161396
-580.864	-9.9997e-05	1458161401
