#
#--------LOG from Wed 31 Aug 2016 at 17h:14m:29s ---------
#
#voltage(V)	current(A)	timestamp
  +0.031	+5.8477e-09	1472681502
  -9.967	+2.3199e-09	1472681507
 -19.946	-3.9342e-10	1472681512
 -29.944	-2.2541e-09	1472681517
 -39.937	-3.2371e-09	1472681522
 -49.936	-4.9316e-09	1472681527
 -59.916	-5.9135e-09	1472681532
 -69.913	-7.6857e-09	1472681537
 -79.927	-9.7028e-09	1472681542
 -89.924	-1.1733e-08	1472681547
 -99.939	-1.3598e-08	1472681552
-109.954	-1.5797e-08	1472681557
-119.965	-1.7843e-08	1472681562
-129.961	-1.9802e-08	1472681567
-139.976	-2.1797e-08	1472681572
-149.988	-2.3569e-08	1472681577
-159.987	-2.5275e-08	1472681582
-169.965	-2.6694e-08	1472681587
-179.963	-2.8235e-08	1472681592
-189.954	-2.9564e-08	1472681597
-199.952	-3.0682e-08	1472681602
-209.931	-3.1416e-08	1472681608
-219.929	-3.2601e-08	1472681613
-229.939	-3.3381e-08	1472681618
-239.955	-3.3957e-08	1472681623
-249.953	-3.4529e-08	1472681628
-259.968	-3.5193e-08	1472681633
-269.979	-3.5787e-08	1472681638
-279.975	-3.6242e-08	1472681643
-289.991	-4.5698e-08	1472681648
-300.006	-1.5964e-06	1472681653
-310.006	-2.2758e-05	1472681658
-319.990	-5.9283e-05	1472681663
-328.298	-9.9999e-05	1472681668
