#
#--------LOG from Tue 10 May 2016 at 15h:35m:12s ---------
#
#voltage(V)	current(A)	timestamp
  +0.033	+2.2266e-10	1462912262
  -9.968	-2.0645e-07	1462912267
 -19.953	-5.9664e-07	1462912272
 -29.955	-9.9706e-07	1462912277
 -39.938	-1.4502e-06	1462912290
 -49.937	-1.8393e-06	1462912295
 -59.917	-2.2289e-06	1462912300
 -69.915	-2.6659e-06	1462912305
 -79.929	-3.0492e-06	1462912310
 -89.927	-3.5386e-06	1462912315
 -99.943	-4.1143e-06	1462912320
-109.957	-4.8369e-06	1462912325
-119.969	-5.6820e-06	1462912330
-129.968	-6.8058e-06	1462912335
-139.984	-8.2336e-06	1462912340
-149.997	-9.5181e-06	1462912345
-159.984	-1.0841e-05	1462912355
-169.964	-1.1599e-05	1462912360
-179.961	-1.2258e-05	1462912365
-189.954	-1.3772e-05	1462912370
-199.952	-1.5117e-05	1462912375
-209.931	-1.6763e-05	1462912380
-219.928	-1.8779e-05	1462912385
-229.939	-2.0909e-05	1462912390
-239.955	-2.3280e-05	1462912395
-249.953	-2.5756e-05	1462912400
-259.968	-2.8268e-05	1462912405
-269.980	-3.0917e-05	1462912410
-279.975	-3.3753e-05	1462912415
-289.991	-3.6150e-05	1462912420
-300.006	-3.8851e-05	1462912425
-310.004	-4.1749e-05	1462912430
-319.984	-4.4977e-05	1462912435
-329.982	-4.8141e-05	1462912440
-339.975	-5.0104e-05	1462912445
-349.973	-5.3509e-05	1462912450
-359.952	-5.7194e-05	1462912455
-369.950	-6.1096e-05	1462912460
-379.959	-6.3656e-05	1462912465
-389.974	-6.7434e-05	1462912470
-399.972	-7.1198e-05	1462912475
-409.988	-7.5241e-05	1462912480
-419.999	-7.8548e-05	1462912485
-429.996	-8.2239e-05	1462912490
-440.012	-8.6230e-05	1462912495
-450.028	-9.0681e-05	1462912500
-460.027	-9.5137e-05	1462912505
-462.867	-9.9997e-05	1462912511
