Pulse heights for the following Vcal values:
Low range:  10 20 30 40 50 60 70 80 90 100 110 120 130 140 150 160 170 180 190 200 210 220 230 240 250 
High range:  30 50 70 90 200 

   0   0   0  37  36  36  37  37  38  39  39  39  41  42  43  44  45  46  47  49  52  55  57  59  61  49  93 143 194 255    Pix  0  0
   0   0   0  33  34  34  34  35  35  35  36  36  37  39  40  42  43  43  46  46  50  52  53  56  59  47  90 141 191 255    Pix  0  1
   0   0   0  32  33  33  33  35  34  35  36  37  37  39  39  41  42  45  46  47  50  52  54  58  60  47  91 142 191 255    Pix  0  2
   0   0   0  38  39  39  39  39  40  41  41  42  43  45  45  46  46  48  50  51  55  56  58  61  63  51  93 142 191 255    Pix  0  3
   0   0   0  37  37  38  38  37  39  39  41  41  42  45  44  45  46  47  49  52  55  57  59  62  64  51  95 150 202 255    Pix  0  4
   0   0   0  38  39  38  39  39  40  40  41  43  44  46  45  46  47  49  51  52  56  59  60  62  64  53  95 145 197 255    Pix  0  5
   0   0   0  31  31  31  31  32  32  33  34  34  35  37  37  39  40  43  44  45  47  49  51  54  57  45  89 144 197 255    Pix  0  6
   0   0   0  30  31  31  31  31  32  31  33  33  34  36  35  38  38  41  43  44  46  47  49  52  55  44  85 134 184 255    Pix  0  7
   0   0   0  28  28  28  29  29  30  29  31  30  31  32  33  34  36  37  38  39  44  44  46  47  49  41  79 129 176 255    Pix  0  8
   0   0   0  35  36  36  36  36  37  38  38  39  40  41  42  43  44  46  47  47  52  54  55  59  61  48  92 146 197 255    Pix  0  9
   0   0   0  31  31  31  31  31  32  33  33  34  35  37  37  38  40  42  44  46  47  49  51  54  56  45  86 138 188 255    Pix  0 10
   0   0   0  33  34  34  34  34  35  35  36  37  38  39  40  43  43  45  46  47  50  53  56  58  60  47  92 143 196 255    Pix  0 11
   0   0  24  23  24  25  25  25  26  25  27  27  29  29  30  31  31  33  36  36  40  42  44  46  46  36  78 127 175 255    Pix  0 12
   0   0  25  26  25  26  27  27  28  28  29  29  30  31  31  32  33  33  36  39  41  43  45  46  48  37  79 131 181 255    Pix  0 13
   0   0   0  22  22  23  23  23  23  24  26  26  27  29  29  30  30  32  33  35  38  40  42  45  46  35  77 130 180 255    Pix  0 14
   0   0   0  40  41  41  41  42  42  44  44  44  45  46  46  47  47  51  52  54  57  60  60  64  66  54  96 147 199 255    Pix  0 15
   0   0   0  31  31  31  31  31  32  33  33  33  35  36  36  38  39  40  43  44  47  48  49  52  54  45  85 135 186 255    Pix  0 16
   0   0   0  39  39  40  39  40  40  40  42  42  43  44  45  46  46  48  50  51  53  55  58  61  63  52  92 143 192 255    Pix  0 17
   0   0   0  29  30  31  30  31  32  31  32  33  34  35  36  38  39  41  42  44  46  47  48  53  55  44  84 136 187 255    Pix  0 18
   0   0   0  31  31  30  31  31  32  32  33  34  35  37  37  40  41  43  44  46  47  50  53  55  58  46  89 141 191 255    Pix  0 19
   0   0   0  30  30  30  31  31  32  32  33  34  34  36  37  38  39  40  43  44  46  48  51  54  57  45  87 141 193 255    Pix  0 20
   0   0   0  31  31  32  31  32  33  34  33  34  36  37  38  41  42  44  45  46  47  51  54  55  59  46  92 146 200 255    Pix  0 21
   0   0  31  31  31  32  32  31  32  33  33  35  36  36  37  39  40  43  45  46  47  50  52  54  57  45  89 141 192 255    Pix  0 22
   0   0   0  31  32  31  32  32  33  33  35  34  36  37  37  39  40  43  44  45  46  49  51  54  56  46  86 139 188 255    Pix  0 23
   0   0   0  30  30  30  31  31  32  32  33  34  35  36  37  39  39  43  44  45  47  50  52  55  59  46  93 148 205 255    Pix  0 24
