#
#--------LOG from Thu 05 May 2016 at 15h:17m:11s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	-1.0267e-08	1462479128
  -9.966	-6.9628e-08	1462479133
 -19.946	-1.0456e-07	1462479138
 -29.943	-1.3399e-07	1462479143
 -39.937	-1.6579e-07	1462479148
 -49.935	-1.9499e-07	1462479153
 -59.915	-2.2270e-07	1462479158
 -69.913	-2.5032e-07	1462479163
 -79.927	-2.7642e-07	1462479168
 -89.925	-3.0574e-07	1462479173
 -99.941	-3.3635e-07	1462479178
-109.956	-3.6854e-07	1462479183
-119.968	-3.9719e-07	1462479188
-129.965	-4.5376e-07	1462479193
-139.981	-5.0265e-07	1462479198
-149.994	-5.4820e-07	1462479203
-159.992	-5.9555e-07	1462479208
-169.972	-6.4318e-07	1462479213
-179.969	-6.9122e-07	1462479218
-189.962	-7.3315e-07	1462479223
-199.959	-7.7163e-07	1462479228
-209.939	-8.1686e-07	1462479233
-219.936	-8.6533e-07	1462479238
-229.948	-9.1236e-07	1462479243
-239.964	-9.5245e-07	1462479248
-249.744	-1.0158e-06	1462479253
-259.967	-1.0286e-06	1462479266
-269.978	-1.0809e-06	1462479271
-279.975	-1.1225e-06	1462479276
-289.991	-1.1689e-06	1462479281
-300.007	-1.2216e-06	1462479286
-310.004	-1.2607e-06	1462479291
-319.983	-1.2958e-06	1462479296
-329.980	-1.3133e-06	1462479301
-339.972	-1.3412e-06	1462479306
-349.969	-1.3910e-06	1462479311
-359.948	-1.4391e-06	1462479316
-369.945	-1.4983e-06	1462479321
-379.952	-1.5514e-06	1462479326
-389.969	-1.6102e-06	1462479331
-399.967	-1.6623e-06	1462479336
-409.983	-1.7257e-06	1462479341
-419.995	-1.7984e-06	1462479346
-429.992	-1.8520e-06	1462479351
-440.007	-1.9241e-06	1462479356
-450.023	-2.6025e-06	1462479361
-460.023	-2.9188e-06	1462479366
-470.004	-5.5298e-06	1462479371
-479.995	-1.1888e-05	1462479380
-489.988	-1.9185e-05	1462479385
-499.986	-2.6561e-05	1462479390
-509.965	-3.4401e-05	1462479395
-519.963	-4.2787e-05	1462479400
-529.969	-5.2103e-05	1462479405
-539.988	-6.1545e-05	1462479410
-549.989	-7.1446e-05	1462479415
-560.007	-8.1522e-05	1462479420
-570.021	-9.2497e-05	1462479425
-577.016	-9.9998e-05	1462479430
