#
#--------LOG from Wed 10 Feb 2016 at 17h:28m:33s ---------
#
#voltage(V)	current(A)	timestamp
  -0.025	-1.8235e-09	1455146750
 -10.009	-4.3553e-09	1455146755
 -19.995	-5.3489e-09	1455146760
 -29.980	-6.5756e-09	1455146765
 -39.964	-7.7854e-09	1455146770
 -49.949	-9.0701e-09	1455146775
 -59.952	-1.1163e-08	1455146780
 -69.936	-2.1941e-08	1455146785
 -79.946	-3.0621e-08	1455146790
 -89.960	-3.4860e-08	1455146795
 -99.974	-3.7274e-08	1455146800
-109.988	-3.9514e-08	1455146805
-119.999	-4.1546e-08	1455146810
-130.014	-4.4715e-08	1455146815
-140.046	-4.3520e-08	1455146820
-150.055	-4.4439e-08	1455146825
-160.041	-5.0035e-08	1455146830
-170.027	-4.7495e-08	1455146835
-180.011	-4.9098e-08	1455146840
-189.995	-4.9683e-08	1455146845
-199.978	-5.0700e-08	1455146850
-209.964	-5.4129e-08	1455146855
-219.950	-6.1563e-08	1455146860
-229.973	-6.0579e-08	1455146865
-239.987	-6.8022e-08	1455146870
-250.002	-7.2554e-08	1455146875
-260.018	-2.2385e-07	1455146880
-270.038	-8.2761e-06	1455146893
-280.046	-4.3089e-05	1455146901
-290.064	-8.4796e-05	1455146906
-293.995	-1.0000e-04	1455146911
