#
#--------LOG from Mon 22 Aug 2016 at 17h:01m:15s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	+7.1168e-10	1471903082
  -9.967	-2.8813e-09	1471903087
 -19.947	-4.7842e-09	1471903092
 -29.944	-5.7369e-09	1471903097
 -39.939	-7.0425e-09	1471903102
 -49.936	-8.1550e-09	1471903107
 -59.917	-9.7952e-09	1471903112
 -69.915	-1.4650e-08	1471903117
 -79.929	-1.9165e-08	1471903122
 -89.925	-2.2881e-08	1471903127
 -99.941	-2.5757e-08	1471903132
-109.954	-2.7993e-08	1471903137
-119.965	-2.9972e-08	1471903142
-129.962	-3.1526e-08	1471903147
-139.976	-3.2968e-08	1471903152
-149.989	-3.4255e-08	1471903157
-159.986	-3.5414e-08	1471903162
-169.966	-3.6627e-08	1471903167
-179.964	-3.7966e-08	1471903172
-189.956	-3.9228e-08	1471903177
-199.953	-4.0535e-08	1471903182
-209.933	-4.1956e-08	1471903187
-219.930	-4.3525e-08	1471903193
-229.941	-4.5483e-08	1471903198
-239.957	-4.7733e-08	1471903203
-249.957	-2.8143e-07	1471903208
-259.971	-2.1633e-06	1471903220
-269.985	-4.6104e-06	1471903225
-279.986	-8.9763e-06	1471903230
-289.992	-1.5462e-05	1471903239
-300.008	-2.3798e-05	1471903244
-310.007	-3.3973e-05	1471903249
-319.988	-4.6041e-05	1471903254
-329.987	-6.0008e-05	1471903259
-339.981	-7.6219e-05	1471903264
-349.982	-9.4059e-05	1471903269
-352.431	-9.9999e-05	1471903274
