Parameters of the vcal vs. pulse height fits
par[3]*(TMath::Erf((x[0]-par[0])/par[1])+par[2])

3.219424e+02 4.287165e+02 1.000544e+00 1.286563e+02     Pix  0  0
3.255909e+02 4.297404e+02 9.875393e-01 1.295831e+02     Pix  0  1
3.366944e+02 4.317165e+02 9.944645e-01 1.291889e+02     Pix  0  2
3.281108e+02 4.159230e+02 1.027840e+00 1.269263e+02     Pix  0  3
3.275083e+02 4.172845e+02 1.043809e+00 1.264010e+02     Pix  0  4
3.225856e+02 4.373761e+02 9.825520e-01 1.300182e+02     Pix  0  5
3.415173e+02 4.519749e+02 9.285459e-01 1.327320e+02     Pix  0  6
3.442145e+02 4.190270e+02 9.898744e-01 1.286152e+02     Pix  0  7
3.354983e+02 4.398279e+02 9.395555e-01 1.324248e+02     Pix  0  8
3.473180e+02 4.416384e+02 9.525278e-01 1.315109e+02     Pix  0  9
3.428289e+02 4.417360e+02 9.664321e-01 1.308383e+02     Pix  0 10
3.338092e+02 4.250231e+02 1.009233e+00 1.280495e+02     Pix  0 11
3.429111e+02 4.361772e+02 9.568496e-01 1.312517e+02     Pix  0 12
3.374227e+02 4.543070e+02 9.007291e-01 1.350839e+02     Pix  0 13
3.334809e+02 4.358526e+02 9.297835e-01 1.328305e+02     Pix  0 14
3.512080e+02 4.345385e+02 1.001921e+00 1.280125e+02     Pix  0 15
3.267625e+02 4.362693e+02 9.885944e-01 1.295462e+02     Pix  0 16
3.312191e+02 4.444708e+02 9.823513e-01 1.299213e+02     Pix  0 17
3.457554e+02 4.560785e+02 9.146254e-01 1.340994e+02     Pix  0 18
3.558737e+02 4.624725e+02 9.173233e-01 1.337858e+02     Pix  0 19
3.400452e+02 4.380413e+02 9.584848e-01 1.311261e+02     Pix  0 20
3.410421e+02 4.518546e+02 9.245096e-01 1.333463e+02     Pix  0 21
3.516923e+02 4.414909e+02 9.734978e-01 1.297386e+02     Pix  0 22
3.398062e+02 4.412973e+02 9.625188e-01 1.308532e+02     Pix  0 23
3.609493e+02 4.672849e+02 8.854078e-01 1.359817e+02     Pix  0 24
3.354800e+02 4.576490e+02 8.878847e-01 1.358819e+02     Pix  0 25
3.429411e+02 4.605608e+02 8.989946e-01 1.352235e+02     Pix  0 26
3.320587e+02 4.281893e+02 9.898654e-01 1.293053e+02     Pix  0 27
3.470289e+02 4.316442e+02 9.665736e-01 1.301261e+02     Pix  0 28
3.503311e+02 4.244446e+02 9.923156e-01 1.286377e+02     Pix  0 29
3.448138e+02 4.508452e+02 8.970419e-01 1.352354e+02     Pix  0 30
3.489091e+02 4.670178e+02 8.801323e-01 1.364593e+02     Pix  0 31
3.564620e+02 4.819254e+02 8.604025e-01 1.383060e+02     Pix  0 32
3.312360e+02 4.378901e+02 9.795155e-01 1.299982e+02     Pix  0 33
3.537299e+02 4.403883e+02 9.873059e-01 1.290387e+02     Pix  0 34
3.394146e+02 4.365983e+02 9.945937e-01 1.289765e+02     Pix  0 35
3.453287e+02 4.210820e+02 1.010327e+00 1.277809e+02     Pix  0 36
3.376321e+02 4.532305e+02 9.236532e-01 1.339799e+02     Pix  0 37
3.398739e+02 4.680267e+02 8.863825e-01 1.358426e+02     Pix  0 38
3.425141e+02 4.444915e+02 9.504320e-01 1.311406e+02     Pix  0 39
3.312066e+02 4.387586e+02 9.647868e-01 1.310127e+02     Pix  0 40
3.427698e+02 4.695397e+02 8.948139e-01 1.353099e+02     Pix  0 41
3.377342e+02 4.336562e+02 9.389383e-01 1.324130e+02     Pix  0 42
3.452360e+02 4.772870e+02 8.534317e-01 1.384251e+02     Pix  0 43
3.509237e+02 4.735703e+02 8.689737e-01 1.372694e+02     Pix  0 44
3.532534e+02 4.740091e+02 9.030131e-01 1.349949e+02     Pix  0 45
3.420266e+02 4.408966e+02 9.562961e-01 1.312515e+02     Pix  0 46
3.438525e+02 4.292832e+02 9.864810e-01 1.293596e+02     Pix  0 47
3.413508e+02 4.506693e+02 9.032699e-01 1.347509e+02     Pix  0 48
3.502626e+02 4.664909e+02 8.697398e-01 1.369928e+02     Pix  0 49
3.557263e+02 4.443796e+02 9.200836e-01 1.331138e+02     Pix  0 50
3.381776e+02 4.311599e+02 1.003015e+00 1.284192e+02     Pix  0 51
3.485137e+02 4.334592e+02 9.993116e-01 1.282586e+02     Pix  0 52
3.326089e+02 4.168672e+02 1.024437e+00 1.269894e+02     Pix  0 53
3.402673e+02 4.208130e+02 1.006548e+00 1.281258e+02     Pix  0 54
3.522182e+02 4.667413e+02 8.907953e-01 1.356149e+02     Pix  0 55
3.544731e+02 4.623537e+02 9.119639e-01 1.342134e+02     Pix  0 56
3.570047e+02 4.544509e+02 9.454226e-01 1.315217e+02     Pix  0 57
3.618113e+02 4.637229e+02 9.266978e-01 1.332521e+02     Pix  0 58
3.441581e+02 4.265933e+02 1.006164e+00 1.281683e+02     Pix  0 59
3.726657e+02 4.410945e+02 9.426803e-01 1.314436e+02     Pix  0 60
3.478181e+02 4.734837e+02 8.698166e-01 1.373438e+02     Pix  0 61
3.663415e+02 4.727179e+02 8.778350e-01 1.367075e+02     Pix  0 62
3.342183e+02 4.439130e+02 9.546581e-01 1.319679e+02     Pix  0 63
3.462345e+02 4.400345e+02 9.611944e-01 1.307348e+02     Pix  0 64
3.442227e+02 4.357869e+02 9.665317e-01 1.306319e+02     Pix  0 65
3.508012e+02 4.739467e+02 8.695069e-01 1.372281e+02     Pix  0 66
3.597888e+02 4.836699e+02 8.587147e-01 1.383384e+02     Pix  0 67
3.631084e+02 4.829042e+02 8.571414e-01 1.384196e+02     Pix  0 68
3.422734e+02 4.320605e+02 1.019266e+00 1.273063e+02     Pix  0 69
3.362045e+02 4.371982e+02 9.878869e-01 1.297361e+02     Pix  0 70
3.472549e+02 4.440195e+02 9.759939e-01 1.296519e+02     Pix  0 71
3.526599e+02 4.471310e+02 9.459099e-01 1.314408e+02     Pix  0 72
3.526982e+02 4.566126e+02 9.368210e-01 1.321785e+02     Pix  0 73
3.381869e+02 4.349536e+02 9.691081e-01 1.305136e+02     Pix  0 74
3.658842e+02 4.505674e+02 9.658357e-01 1.301094e+02     Pix  0 75
3.489271e+02 4.277813e+02 1.006753e+00 1.278129e+02     Pix  0 76
3.589267e+02 4.613513e+02 9.342377e-01 1.323985e+02     Pix  0 77
3.475176e+02 4.697191e+02 8.881315e-01 1.356952e+02     Pix  0 78
3.952082e+02 5.163017e+02 8.803047e-01 1.362854e+02     Pix  0 79
3.187061e+02 4.085760e+02 9.819087e-01 1.302299e+02     Pix  1  0
3.093103e+02 4.007702e+02 1.002205e+00 1.292787e+02     Pix  1  1
3.043781e+02 3.995169e+02 9.922072e-01 1.304238e+02     Pix  1  2
