39.3259132924	500.265207909	0.249134787986	6.0	3.83387169031
39.0662387436	521.862940873	0.530772531713	6.0	3.76788092643
41.0921718735	473.275483306	0.309126863862	6.0	4.13267174571
42.8349244677	589.541760401	0.365571814898	6.0	4.2849676402
42.9273036467	582.314111649	0.513724823031	6.0	4.41521322817
42.2048530473	537.035045699	0.494165973997	6.0	4.12474232993
43.4399962625	729.933535352	0.489842582124	6.0	4.46747632676
0.0	0.0	0.0	0.0	0.0
42.980846379	534.545272189	0.544292806918	6.0	4.53779421152
45.2196981577	540.040985861	0.588671541979	6.0	4.89684458556
45.9527108921	504.482571957	0.485226822324	6.0	4.79635654512
40.19800155	492.006675706	0.611682081866	6.0	4.22129253241
43.9861237664	633.286425674	0.541465875618	6.0	4.59729574551
44.4571221633	287.007747836	0.347844545947	6.0	4.58292498632
46.5523135267	317.819805202	0.591595318753	6.0	4.63477745253
44.8826314064	392.736566133	0.435346820682	6.0	4.65580928441
