#
#--------LOG from Fri 08 Jul 2016 at 15h:01m:28s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	-4.9019e-09	1468007815
  -9.966	-1.4833e-08	1468007820
 -19.945	-1.8446e-08	1468007825
 -29.943	-2.1640e-08	1468007830
 -39.937	-2.3124e-08	1468007835
 -49.935	-2.4588e-08	1468007840
 -59.915	-3.3056e-08	1468007845
 -69.913	-3.6648e-08	1468007850
 -79.927	-3.9691e-08	1468007855
 -89.924	-4.1234e-08	1468007860
 -99.939	-4.2821e-08	1468007865
-109.953	-4.7052e-08	1468007870
-119.964	-5.0655e-08	1468007875
-129.960	-5.4771e-08	1468007880
-139.976	-5.9968e-08	1468007885
-149.988	-6.5706e-08	1468007890
-159.986	-7.0133e-08	1468007895
-169.965	-7.6128e-08	1468007900
-179.962	-8.4252e-08	1468007905
-189.955	-9.1377e-08	1468007910
-199.952	-9.6637e-08	1468007915
-209.931	-1.0461e-07	1468007920
-219.929	-1.1409e-07	1468007925
-229.940	-1.1914e-07	1468007930
-239.956	-1.2604e-07	1468007935
-249.954	-1.3905e-07	1468007940
-259.969	-1.4768e-07	1468007946
-269.979	-1.6040e-07	1468007951
-279.975	-1.6913e-07	1468007956
-289.990	-1.7764e-07	1468007961
-300.005	-1.8176e-07	1468007966
-310.004	-1.9896e-07	1468007971
-319.983	-2.0408e-07	1468007976
-329.980	-2.0644e-07	1468007981
-339.974	-2.1923e-07	1468007986
-349.972	-2.2772e-07	1468007991
-359.952	-2.5714e-07	1468007996
-369.949	-2.7411e-07	1468008001
-379.956	-2.9159e-07	1468008006
-389.973	-3.0519e-07	1468008011
-399.970	-3.1186e-07	1468008016
-409.987	-4.6623e-07	1468008021
-419.995	-2.3014e-06	1468008033
-429.994	-4.4305e-06	1468008038
-440.014	-7.0600e-06	1468008043
-450.021	-1.2911e-05	1468008052
-460.021	-1.8917e-05	1468008057
-470.000	-2.6563e-05	1468008062
-479.999	-3.6168e-05	1468008067
-489.992	-4.7356e-05	1468008072
-499.991	-6.1534e-05	1468008077
-509.973	-7.8416e-05	1468008082
-519.221	-9.8298e-05	1468008087
