#
#--------LOG from Tue 20 Sep 2016 at 17h:07m:22s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	+5.2874e-09	1474409050
  -9.967	-3.8649e-09	1474409055
 -19.946	-6.9034e-09	1474409060
 -29.944	-9.7530e-09	1474409065
 -39.937	-1.1526e-08	1474409070
 -49.935	-1.2931e-08	1474409075
 -59.915	-1.6980e-08	1474409080
 -69.913	-2.3725e-08	1474409085
 -79.927	-3.0048e-08	1474409090
 -89.923	-3.6008e-08	1474409095
 -99.938	-4.0349e-08	1474409100
-109.953	-4.3970e-08	1474409105
-119.964	-4.6690e-08	1474409110
-129.961	-4.8510e-08	1474409115
-139.976	-5.0924e-08	1474409120
-149.988	-5.1976e-08	1474409126
-159.986	-5.3132e-08	1474409131
-169.965	-5.4702e-08	1474409136
-179.962	-5.5761e-08	1474409141
-189.955	-5.6927e-08	1474409146
-199.952	-5.8431e-08	1474409151
-209.931	-6.0087e-08	1474409156
-219.928	-6.1383e-08	1474409161
-229.940	-6.2777e-08	1474409166
-239.956	-6.4314e-08	1474409171
-249.952	-6.5879e-08	1474409176
-259.968	-6.6723e-08	1474409181
-269.978	-6.8266e-08	1474409186
-279.974	-7.1506e-08	1474409191
-289.990	-1.4620e-07	1474409196
-300.005	-8.3713e-07	1474409201
-310.004	-4.6047e-06	1474409206
-319.984	-1.1728e-05	1474409211
-329.983	-2.1513e-05	1474409216
-339.977	-3.3564e-05	1474409221
-349.976	-4.7966e-05	1474409226
-359.958	-6.4626e-05	1474409231
-369.957	-8.3893e-05	1474409236
-375.602	-9.9999e-05	1474409241
