#
#--------LOG from Wed 27 Jul 2016 at 14h:46m:33s ---------
#
#voltage(V)	current(A)	timestamp
  +0.034	-4.5869e-09	1469648594
  -9.964	-1.0059e-08	1469648599
 -19.944	-1.1669e-08	1469648604
 -29.942	-1.2768e-08	1469648609
 -39.936	-1.4143e-08	1469648614
 -49.933	-1.7480e-08	1469648619
 -59.914	-2.6016e-08	1469648624
 -69.912	-2.9453e-08	1469648629
 -79.926	-3.1487e-08	1469648634
 -89.922	-3.3205e-08	1469648639
 -99.937	-3.4570e-08	1469648644
-109.952	-3.5869e-08	1469648649
-119.962	-3.7206e-08	1469648654
-129.959	-3.8331e-08	1469648659
-139.973	-3.9326e-08	1469648664
-149.985	-4.0511e-08	1469648669
-159.984	-4.1649e-08	1469648674
-169.963	-4.2531e-08	1469648679
-179.961	-4.3632e-08	1469648684
-189.954	-4.4306e-08	1469648689
-199.951	-4.5046e-08	1469648694
-209.929	-4.5916e-08	1469648699
-219.927	-4.6682e-08	1469648704
-229.938	-4.7322e-08	1469648709
-239.954	-4.8069e-08	1469648714
-249.951	-4.8932e-08	1469648719
-259.966	-4.9843e-08	1469648724
-269.977	-5.0659e-08	1469648729
-279.973	-5.1655e-08	1469648734
-289.988	-5.2721e-08	1469648739
-300.005	-2.8177e-06	1469648753
-310.008	-6.6559e-06	1469648758
-319.981	-1.5764e-05	1469648767
-329.980	-2.7527e-05	1469648772
-339.975	-4.3602e-05	1469648777
-349.976	-6.4594e-05	1469648782
-359.958	-8.9947e-05	1469648787
-361.202	-9.9999e-05	1469648792
