#
#--------LOG from Wed 10 Aug 2016 at 15h:25m:10s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	+8.7078e-10	1470860517
  -9.966	-2.2058e-09	1470860522
 -19.946	-4.1614e-09	1470860527
 -29.944	-5.6558e-09	1470860532
 -39.938	-7.0125e-09	1470860537
 -49.936	-8.1847e-09	1470860542
 -59.916	-9.6325e-09	1470860547
 -69.914	-1.2543e-08	1470860552
 -79.928	-1.5417e-08	1470860557
 -89.925	-1.8874e-08	1470860562
 -99.940	-2.2471e-08	1470860567
-109.954	-2.5528e-08	1470860572
-119.965	-2.8083e-08	1470860577
-129.961	-3.0461e-08	1470860582
-139.976	-3.2229e-08	1470860587
-149.988	-3.3581e-08	1470860592
-159.987	-3.4692e-08	1470860597
-169.966	-3.5661e-08	1470860602
-179.964	-3.6506e-08	1470860607
-189.956	-3.7127e-08	1470860612
-199.954	-3.8013e-08	1470860617
-209.933	-3.8807e-08	1470860622
-219.931	-3.9534e-08	1470860627
-229.942	-7.1287e-08	1470860632
-239.963	-5.0337e-07	1470860637
-249.956	-1.7084e-06	1470860650
-259.973	-3.6642e-06	1470860655
-269.988	-6.9432e-06	1470860660
-279.976	-1.2752e-05	1470860668
-289.992	-1.8966e-05	1470860673
-300.008	-2.7175e-05	1470860678
-310.007	-3.7338e-05	1470860683
-319.988	-4.9364e-05	1470860688
-329.987	-6.3279e-05	1470860693
-339.982	-7.9058e-05	1470860698
-349.982	-9.6422e-05	1470860703
-347.496	-9.9999e-05	1470860708
