#
#--------LOG from Fri 11 Mar 2016 at 15h:29m:37s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	-1.2830e-09	1457731489
  -9.966	-5.4940e-09	1457731494
 -19.945	-6.6536e-09	1457731499
 -29.942	-7.7619e-09	1457731504
 -39.935	-8.5962e-09	1457731509
 -49.933	-9.6189e-09	1457731514
 -59.912	-1.1300e-08	1457731519
 -69.909	-2.3738e-08	1457731524
 -79.923	-3.4619e-08	1457731529
 -89.921	-4.4031e-08	1457731534
 -99.937	-6.1345e-08	1457731539
-109.952	-8.3262e-08	1457731544
-119.964	-8.7537e-08	1457731549
-129.961	-9.6493e-08	1457731554
-139.976	-1.0813e-07	1457731559
-149.988	-1.1471e-07	1457731564
-159.986	-1.2834e-07	1457731569
-169.965	-1.5142e-07	1457731574
-179.961	-9.6467e-08	1457731579
-189.954	-1.0349e-07	1457731584
-199.951	-1.5672e-07	1457731589
-209.930	-1.9811e-07	1457731594
-219.927	-2.2065e-07	1457731599
-229.938	-2.1574e-07	1457731604
-239.953	-1.4953e-07	1457731609
-249.953	-2.4130e-07	1457731614
-259.967	-2.1272e-07	1457731619
-269.978	-1.8137e-07	1457731624
-279.975	-1.9107e-07	1457731629
-289.990	-2.1750e-07	1457731634
-300.006	-1.7912e-07	1457731639
-310.004	-1.6073e-07	1457731644
-319.983	-2.4383e-07	1457731649
-329.981	-3.5342e-07	1457731654
-339.973	-2.9280e-07	1457731659
-349.970	-2.6203e-07	1457731664
-359.947	-2.1267e-07	1457731669
-369.945	-2.1243e-07	1457731674
-379.952	-1.9588e-07	1457731680
-389.969	-2.5310e-07	1457731685
-399.969	-3.9372e-07	1457731690
-409.985	-3.9333e-07	1457731695
-419.995	-3.6510e-07	1457731700
-429.993	-3.9695e-07	1457731705
-440.012	-5.6899e-07	1457731710
-450.027	-6.0717e-07	1457731715
-460.022	-2.2256e-06	1457731727
-470.002	-4.0693e-06	1457731732
-480.003	-7.4287e-06	1457731737
-489.987	-1.4220e-05	1457731746
-499.985	-2.3614e-05	1457731751
-509.965	-3.6472e-05	1457731756
-519.963	-5.1001e-05	1457731761
-529.970	-6.7134e-05	1457731766
-539.990	-8.4984e-05	1457731771
-546.688	-9.9998e-05	1457731776
