#
#--------LOG from Wed 13 Jul 2016 at 15h:11m:26s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	+2.3243e-10	1468440385
  -9.966	-3.0480e-09	1468440390
 -19.946	-5.1065e-09	1468440395
 -29.943	-6.9079e-09	1468440400
 -39.937	-9.2767e-09	1468440405
 -49.935	-1.1232e-08	1468440410
 -59.915	-1.3399e-08	1468440415
 -69.913	-1.5848e-08	1468440420
 -79.927	-1.8252e-08	1468440425
 -89.924	-2.0549e-08	1468440430
 -99.939	-2.2924e-08	1468440435
-109.953	-2.5584e-08	1468440440
-119.964	-2.8254e-08	1468440445
-129.961	-3.0948e-08	1468440450
-139.975	-3.3614e-08	1468440455
-149.987	-3.6150e-08	1468440460
-159.985	-3.8873e-08	1468440465
-169.964	-4.1335e-08	1468440470
-179.962	-4.3907e-08	1468440475
-189.955	-4.6345e-08	1468440480
-199.952	-4.8662e-08	1468440485
-209.931	-5.1013e-08	1468440490
-219.928	-5.3249e-08	1468440495
-229.939	-5.5439e-08	1468440500
-239.955	-5.7696e-08	1468440505
-249.953	-5.9607e-08	1468440510
-259.968	-6.1583e-08	1468440515
-269.978	-6.3452e-08	1468440520
-279.975	-6.5195e-08	1468440525
-289.990	-6.6900e-08	1468440530
-300.005	-6.8696e-08	1468440535
-310.003	-7.0485e-08	1468440540
-319.982	-7.2094e-08	1468440545
-329.979	-7.3995e-08	1468440550
-339.971	-7.5667e-08	1468440555
-349.970	-7.7391e-08	1468440560
-359.950	-7.8897e-08	1468440565
-369.947	-8.0519e-08	1468440570
-379.955	-8.2462e-08	1468440575
-389.970	-8.4212e-08	1468440580
-399.967	-8.5921e-08	1468440585
-409.983	-8.7789e-08	1468440590
-419.994	-9.0099e-08	1468440595
-429.990	-9.1907e-08	1468440601
-440.006	-9.3860e-08	1468440606
-450.020	-9.5355e-08	1468440611
-460.019	-9.7252e-08	1468440616
-469.997	-9.9600e-08	1468440621
-479.996	-1.0149e-07	1468440626
-489.988	-1.0369e-07	1468440631
-499.986	-1.0630e-07	1468440636
-509.965	-1.0860e-07	1468440641
-519.962	-1.1066e-07	1468440646
-529.967	-1.1286e-07	1468440651
-539.985	-1.1505e-07	1468440656
-549.983	-1.1769e-07	1468440661
-559.999	-1.2018e-07	1468440666
-570.011	-1.2292e-07	1468440671
-580.027	-1.2531e-07	1468440676
-590.025	-1.2768e-07	1468440681
-600.041	-1.3014e-07	1468440686
