#
#--------LOG from Mon 22 Aug 2016 at 16h:57m:32s ---------
#
#voltage(V)	current(A)	timestamp
  +0.031	+4.2664e-10	1471902867
  -9.967	-3.3109e-09	1471902872
 -19.947	-5.0779e-09	1471902877
 -29.945	-6.7771e-09	1471902882
 -39.939	-8.3161e-09	1471902887
 -49.937	-9.5779e-09	1471902892
 -59.917	-1.2314e-08	1471902897
 -69.915	-2.0204e-08	1471902902
 -79.929	-2.5428e-08	1471902907
 -89.926	-2.8999e-08	1471902912
 -99.940	-3.1383e-08	1471902917
-109.954	-3.2999e-08	1471902922
-119.965	-3.4317e-08	1471902927
-129.962	-3.5376e-08	1471902932
-139.977	-3.6495e-08	1471902937
-149.989	-3.7625e-08	1471902942
-159.986	-3.8460e-08	1471902947
-169.966	-3.9594e-08	1471902952
-179.963	-4.0487e-08	1471902957
-189.956	-4.1542e-08	1471902962
-199.954	-4.2572e-08	1471902967
-209.933	-5.3272e-08	1471902972
-219.934	-3.2851e-07	1471902977
-229.952	-9.2917e-07	1471902994
-239.960	-2.4867e-06	1471903007
-249.964	-8.7023e-06	1471903012
-259.970	-1.4783e-05	1471903020
-269.982	-2.5291e-05	1471903026
-279.979	-3.9057e-05	1471903031
-289.996	-5.1633e-05	1471903036
-300.014	-7.1122e-05	1471903041
-310.014	-8.8615e-05	1471903046
-317.993	-9.9999e-05	1471903051
