#
#--------LOG from Tue 12 Jul 2016 at 14h:56m:04s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	-5.9851e-09	1468353126
  -9.966	-2.1474e-08	1468353131
 -19.946	-2.7689e-08	1468353136
 -29.944	-3.2305e-08	1468353141
 -39.938	-3.6392e-08	1468353146
 -49.935	-4.3173e-08	1468353151
 -59.916	-5.2623e-08	1468353156
 -69.914	-5.7090e-08	1468353161
 -79.928	-6.0679e-08	1468353166
 -89.924	-6.4498e-08	1468353171
 -99.940	-6.7645e-08	1468353176
-109.954	-7.1779e-08	1468353181
-119.964	-7.4919e-08	1468353186
-129.961	-7.8470e-08	1468353191
-139.976	-8.2051e-08	1468353196
-149.988	-8.5732e-08	1468353201
-159.986	-8.9002e-08	1468353206
-169.965	-9.1897e-08	1468353211
-179.962	-9.5224e-08	1468353216
-189.955	-9.8017e-08	1468353221
-199.953	-1.0027e-07	1468353226
-209.932	-1.0406e-07	1468353231
-219.929	-1.0638e-07	1468353236
-229.940	-1.0982e-07	1468353241
-239.955	-1.1220e-07	1468353246
-249.953	-1.1494e-07	1468353251
-259.968	-1.1800e-07	1468353256
-269.979	-1.2087e-07	1468353261
-279.975	-1.2344e-07	1468353266
-289.990	-1.2502e-07	1468353271
-300.005	-1.2829e-07	1468353276
-310.003	-1.3065e-07	1468353281
-319.983	-1.3307e-07	1468353286
-329.980	-1.3615e-07	1468353291
-339.973	-1.3810e-07	1468353296
-349.971	-1.3983e-07	1468353301
-359.950	-1.4356e-07	1468353306
-369.947	-1.4710e-07	1468353311
-379.958	-3.6761e-07	1468353316
-389.979	-7.8868e-06	1468353329
-399.969	-1.9632e-05	1468353337
-409.986	-3.0506e-05	1468353342
-419.998	-4.4290e-05	1468353347
-429.996	-6.1301e-05	1468353353
-440.015	-8.0859e-05	1468353358
-444.871	-9.9999e-05	1468353363
