#
#--------LOG from Tue 12 Apr 2016 at 16h:18m:35s ---------
#
#voltage(V)	current(A)	timestamp
  +0.034	-9.1153e-10	1460495607
  -9.964	-5.8085e-09	1460495612
 -19.943	-7.9765e-09	1460495617
 -29.940	-1.0839e-08	1460495622
 -39.933	-2.3380e-08	1460495627
 -49.931	-3.1383e-08	1460495632
 -59.910	-3.6720e-08	1460495637
 -69.908	-4.0539e-08	1460495642
 -79.921	-4.4700e-08	1460495647
 -89.919	-4.9223e-08	1460495652
 -99.935	-5.2991e-08	1460495657
-109.950	-6.1674e-08	1460495662
-119.961	-6.8954e-08	1460495667
-129.959	-7.5414e-08	1460495672
-139.974	-8.4830e-08	1460495677
-149.986	-9.0696e-08	1460495682
-159.984	-1.0362e-07	1460495687
-169.963	-1.1403e-07	1460495692
-179.960	-1.2471e-07	1460495697
-189.952	-1.4412e-07	1460495702
-199.949	-1.6040e-07	1460495707
-209.928	-1.8147e-07	1460495712
-219.925	-2.0626e-07	1460495717
-229.936	-2.2287e-07	1460495722
-239.952	-2.5005e-07	1460495727
-249.951	-2.8263e-07	1460495732
-259.966	-3.0048e-07	1460495737
-269.978	-3.3792e-07	1460495742
-279.975	-3.7269e-07	1460495747
-289.992	-4.2070e-07	1460495752
-300.007	-4.4892e-07	1460495757
-310.005	-4.9549e-07	1460495762
-319.985	-5.4671e-07	1460495767
-329.983	-6.1459e-07	1460495772
-339.975	-6.7367e-07	1460495777
-349.973	-7.5080e-07	1460495782
-359.952	-8.2281e-07	1460495787
-369.950	-8.8731e-07	1460495792
-379.959	-9.5850e-07	1460495797
-389.965	-1.1446e-06	1460495810
-399.963	-1.2235e-06	1460495815
-409.979	-1.2879e-06	1460495820
-419.990	-1.3817e-06	1460495825
-429.987	-1.5056e-06	1460495830
-440.004	-1.5789e-06	1460495835
-450.019	-1.7017e-06	1460495840
-460.018	-1.7999e-06	1460495845
-469.996	-1.8914e-06	1460495850
-479.993	-2.0384e-06	1460495855
-489.985	-2.1313e-06	1460495860
-499.981	-2.2435e-06	1460495865
-509.960	-2.3466e-06	1460495870
-519.957	-2.5105e-06	1460495875
-529.961	-2.6320e-06	1460495880
-539.980	-2.7444e-06	1460495885
-549.980	-2.8440e-06	1460495890
-559.996	-2.9169e-06	1460495895
-570.008	-3.0439e-06	1460495900
-580.026	-3.0938e-06	1460495905
-590.025	-3.2495e-06	1460495910
-600.042	-3.3653e-06	1460495915
