#
#--------LOG from Mon 14 Mar 2016 at 17h:29m:06s ---------
#
#voltage(V)	current(A)	timestamp
  +0.033	-4.0872e-10	1457994221
  -9.964	-4.1303e-09	1457994226
 -19.943	-5.3883e-09	1457994231
 -29.940	-7.3115e-09	1457994236
 -39.934	-1.6266e-08	1457994241
 -49.931	-2.3022e-08	1457994246
 -59.911	-3.3166e-08	1457994251
 -69.908	-4.0317e-08	1457994256
 -79.922	-4.5869e-08	1457994261
 -89.920	-5.9041e-08	1457994266
 -99.936	-6.7134e-08	1457994271
-109.951	-7.4362e-08	1457994276
-119.962	-8.3263e-08	1457994281
-129.959	-9.1394e-08	1457994286
-139.975	-9.7722e-08	1457994291
-149.987	-1.0485e-07	1457994296
-159.985	-1.2237e-07	1457994301
-169.964	-1.3867e-07	1457994306
-179.960	-1.5088e-07	1457994311
-189.953	-1.6597e-07	1457994316
-199.950	-1.8232e-07	1457994321
-209.929	-1.9636e-07	1457994326
-219.925	-2.1067e-07	1457994331
-229.936	-2.2108e-07	1457994336
-239.953	-2.3021e-07	1457994341
-249.951	-2.5439e-07	1457994346
-259.967	-2.6785e-07	1457994351
-269.978	-2.8970e-07	1457994356
-279.975	-3.1188e-07	1457994361
-289.991	-3.2684e-07	1457994366
-300.007	-3.4193e-07	1457994371
-310.005	-3.7270e-07	1457994376
-319.984	-4.0584e-07	1457994381
-329.981	-4.2500e-07	1457994386
-339.973	-4.4516e-07	1457994391
-349.971	-4.6588e-07	1457994396
-359.950	-4.8558e-07	1457994401
-369.948	-5.8404e-07	1457994406
-379.955	-5.3208e-07	1457994411
-389.971	-5.8460e-07	1457994417
-399.970	-6.1635e-07	1457994422
-409.986	-5.9797e-07	1457994427
-419.996	-4.7970e-07	1457994432
-429.993	-5.7453e-07	1457994437
-440.010	-6.1747e-07	1457994442
-450.026	-6.8319e-07	1457994447
-460.027	-7.9851e-07	1457994452
-470.005	-8.3834e-07	1457994457
-479.999	-6.6350e-07	1457994462
-489.991	-5.9079e-07	1457994467
-499.988	-6.4546e-07	1457994472
-509.968	-8.0171e-07	1457994477
-519.965	-8.4393e-07	1457994482
-529.969	-7.4175e-07	1457994487
-539.987	-7.6199e-07	1457994492
-549.988	-9.1991e-07	1457994497
-560.005	-8.8726e-07	1457994502
-570.018	-9.6898e-07	1457994507
-580.035	-9.3567e-07	1457994512
-590.034	-9.3761e-07	1457994532
-600.040	-1.2308e-06	1457994546
