#
#--------LOG from Tue 22 Mar 2016 at 13h:07m:05s ---------
#
#voltage(V)	current(A)	timestamp
  +0.035	-7.3769e-10	1458669718
  -9.962	-7.7439e-09	1458669723
 -19.942	-1.7848e-08	1458669728
 -29.938	-2.4466e-08	1458669733
 -39.932	-3.0090e-08	1458669738
 -49.929	-3.5476e-08	1458669743
 -59.908	-4.6079e-08	1458669748
 -69.907	-5.8823e-08	1458669753
 -79.921	-6.7763e-08	1458669758
 -89.918	-7.4056e-08	1458669763
 -99.934	-7.8452e-08	1458669768
-109.949	-8.2093e-08	1458669773
-119.961	-8.4935e-08	1458669778
-129.958	-8.8140e-08	1458669783
-139.973	-9.0975e-08	1458669788
-149.986	-9.3633e-08	1458669793
-159.983	-9.6148e-08	1458669798
-169.962	-9.9004e-08	1458669803
-179.959	-1.0036e-07	1458669808
-189.951	-1.0222e-07	1458669813
-199.947	-1.0398e-07	1458669818
-209.926	-1.0649e-07	1458669823
-219.922	-1.1216e-07	1458669828
-229.933	-1.2106e-07	1458669833
-239.949	-1.2807e-07	1458669838
-249.948	-1.3093e-07	1458669844
-259.963	-1.3599e-07	1458669849
-269.975	-1.4409e-07	1458669854
-279.971	-1.4674e-07	1458669859
-289.987	-1.5566e-07	1458669864
-300.003	-1.5902e-07	1458669869
-310.000	-1.8475e-07	1458669874
-319.979	-1.9892e-07	1458669879
-329.977	-2.2733e-07	1458669884
-339.969	-2.4671e-07	1458669889
-349.966	-2.8706e-07	1458669894
-359.944	-2.7648e-07	1458669899
-369.942	-3.1741e-07	1458669904
-379.950	-3.3293e-07	1458669909
-389.967	-3.6176e-07	1458669914
-399.965	-3.7542e-07	1458669919
-409.981	-3.7476e-07	1458669924
-419.993	-4.5127e-07	1458669929
-429.990	-4.8236e-07	1458669934
-440.008	-5.2624e-07	1458669939
-450.022	-4.9520e-07	1458669944
-460.022	-5.7457e-07	1458669949
-470.001	-5.9067e-07	1458669954
-479.997	-5.8356e-07	1458669959
-489.990	-6.4998e-07	1458669964
-499.987	-6.8986e-07	1458669969
-509.965	-7.2873e-07	1458669974
-519.962	-7.3450e-07	1458669979
-529.967	-7.6085e-07	1458669984
-539.987	-8.6222e-07	1458669989
-549.987	-9.2121e-07	1458669994
-559.994	-1.3411e-06	1458670006
-570.016	-9.1723e-07	1458670015
-540.542	-9.9997e-05	1458670024
