#
#--------LOG from Thu 05 May 2016 at 11h:26m:23s ---------
#
#voltage(V)	current(A)	timestamp
  +0.034	-1.0772e-10	1462465282
  -9.963	-4.7356e-09	1462465287
 -19.943	-6.1452e-09	1462465292
 -29.941	-7.1090e-09	1462465297
 -39.934	-7.9597e-09	1462465302
 -49.931	-8.7296e-09	1462465307
 -59.911	-9.6400e-09	1462465312
 -69.908	-2.0458e-08	1462465317
 -79.923	-3.4341e-08	1462465322
 -89.920	-4.0949e-08	1462465327
 -99.936	-4.3382e-08	1462465332
-109.951	-4.4750e-08	1462465337
-119.962	-4.5743e-08	1462465342
-129.959	-4.6498e-08	1462465347
-139.975	-4.7297e-08	1462465352
-149.987	-4.7974e-08	1462465357
-159.984	-4.8537e-08	1462465362
-169.962	-4.9099e-08	1462465367
-179.959	-4.9594e-08	1462465372
-189.952	-5.0226e-08	1462465377
-199.949	-5.0891e-08	1462465382
-209.927	-5.1576e-08	1462465387
-219.924	-5.2383e-08	1462465392
-229.935	-5.3173e-08	1462465397
-239.952	-5.4146e-08	1462465402
-249.949	-5.4817e-08	1462465407
-259.965	-5.5624e-08	1462465412
-269.976	-5.6234e-08	1462465417
-279.972	-5.7122e-08	1462465422
-289.988	-5.8252e-08	1462465427
-300.003	-5.9247e-08	1462465432
-310.001	-6.0332e-08	1462465437
-319.979	-6.1135e-08	1462465442
-329.977	-6.2326e-08	1462465447
-339.969	-6.4168e-08	1462465452
-349.967	-6.5143e-08	1462465457
-359.945	-6.5745e-08	1462465462
-369.942	-6.8085e-08	1462465467
-379.950	-6.9532e-08	1462465472
-389.967	-6.9110e-08	1462465477
-399.965	-7.0187e-08	1462465482
-409.980	-7.2678e-08	1462465487
-419.991	-7.4031e-08	1462465492
-429.988	-7.9247e-08	1462465497
-440.004	-7.8900e-08	1462465502
-450.019	-8.1200e-08	1462465507
-460.018	-8.4129e-08	1462465512
-469.996	-8.5853e-08	1462465517
-479.993	-8.7637e-08	1462465522
-489.985	-9.2634e-08	1462465528
-499.982	-9.4802e-08	1462465533
-509.960	-1.0140e-07	1462465538
-519.957	-1.0784e-07	1462465543
-529.962	-1.2557e-07	1462465548
-539.980	-1.2050e-07	1462465553
-549.980	-1.2132e-07	1462465558
-559.997	-1.2771e-07	1462465563
-570.008	-1.3478e-07	1462465568
-580.026	-1.2859e-07	1462465573
-590.025	-1.5308e-07	1462465578
-600.040	-1.4591e-07	1462465583
