45.7925912202	536.931493982	0.24511045445	6.0	5.15142577052
47.7588100863	507.476392862	0.247257001337	6.0	5.19001223602
48.6124134652	511.933097792	9.42162460367	6.0	5.99020190512
49.1287870411	674.512167619	0.356072342296	6.0	5.40174198533
45.4442753324	557.718385218	0.274287886801	6.0	4.95426980263
46.8155012159	712.090810042	0.476615099892	6.0	5.13248384409
48.4989355736	692.12737878	0.54996194789	6.0	5.25088325381
51.0474160436	683.176246389	0.379567827823	6.0	5.84671557921
47.6281743432	679.56311742	0.605913047018	6.0	5.32145037398
50.3219613192	532.407445843	0.538322290476	6.0	5.61376187086
50.2478602037	615.083167917	0.308477533259	6.0	5.56746702656
50.097721343	525.992945245	0.435152749248	6.0	5.58823228805
50.2841073938	642.172567361	0.368299938676	6.0	5.78540762195
45.7261836027	450.773919616	0.304739597207	6.0	4.86410872065
51.5033146289	300.716796234	5.67706174294	6.0	5.96773168399
49.6750818338	439.714745419	0.412593240375	6.0	5.21441989599
