#
#--------LOG from Mon 11 Jul 2016 at 13h:18m:56s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	+5.1848e-10	1468260873
  -9.965	-1.6937e-09	1468260878
 -19.945	-3.2803e-09	1468260883
 -29.943	-4.5321e-09	1468260888
 -39.937	-5.7604e-09	1468260893
 -49.936	-7.0382e-09	1468260898
 -59.916	-8.3524e-09	1468260903
 -69.913	-1.0155e-08	1468260908
 -79.927	-1.2062e-08	1468260913
 -89.924	-1.3775e-08	1468260918
 -99.939	-1.5618e-08	1468260923
-109.953	-1.7583e-08	1468260928
-119.964	-1.9609e-08	1468260933
-129.961	-2.1494e-08	1468260938
-139.975	-2.3515e-08	1468260943
-149.987	-2.5423e-08	1468260948
-159.985	-2.7395e-08	1468260953
-169.964	-2.9151e-08	1468260958
-179.962	-3.0942e-08	1468260963
-189.954	-3.2653e-08	1468260968
-199.952	-3.4104e-08	1468260973
-209.931	-3.5486e-08	1468260978
-219.928	-3.6750e-08	1468260983
-229.939	-3.7997e-08	1468260988
-239.955	-3.9157e-08	1468260993
-249.952	-4.0184e-08	1468260998
-259.967	-4.1252e-08	1468261004
-269.978	-4.2167e-08	1468261009
-279.974	-4.3125e-08	1468261014
-289.989	-4.4035e-08	1468261019
-300.004	-4.5058e-08	1468261024
-310.002	-4.5979e-08	1468261029
-319.982	-4.7003e-08	1468261034
-329.979	-4.7985e-08	1468261039
-339.972	-4.9009e-08	1468261044
-349.970	-5.0049e-08	1468261049
-359.949	-5.1192e-08	1468261054
-369.946	-5.2514e-08	1468261059
-379.954	-6.4109e-08	1468261064
-389.973	-3.5640e-07	1468261069
-399.977	-9.0470e-07	1468261074
-409.984	-2.0801e-06	1468261086
-419.997	-4.2535e-06	1468261091
-429.999	-8.4977e-06	1468261096
-440.007	-1.6149e-05	1468261105
-450.022	-2.5591e-05	1468261110
-460.023	-3.7456e-05	1468261115
-470.003	-5.1145e-05	1468261120
-480.003	-6.7557e-05	1468261125
-489.998	-8.5845e-05	1468261130
-494.144	-9.9998e-05	1468261135
