58.439002048	202.322216573	1.38548223222	4.0	10.4326192285
48.4512893214	251.195541653	1.44220068378	5.0	5.80762754702
62.9290768574	-5883.94740468	34.4494394379	6.0	10.0509100866
48.2005581612	342.948624289	0.911799894621	5.0	5.59545601257
50.6431995411	348.604255107	0.772693510335	6.0	6.35302075113
52.3925943179	227.947298296	1.25874260559	6.0	6.06915570358
49.8194420291	204.263435703	1.01962827207	6.0	5.55874193745
49.9752678855	166.634118357	0.94866134291	4.0	8.46292562177
73.8036990055	-954.672322421	0.139456461345	3.0	38.210890884
46.9792472504	342.592028203	0.869734481027	6.0	5.19063621644
47.4708150092	289.830057726	0.622623352008	6.0	5.79548881999
48.4634230407	310.067782158	1.10932991381	6.0	5.65711758227
45.3931776703	414.3948074	0.663829545259	6.0	4.73091854875
45.0475836295	278.425379721	0.519284837219	6.0	5.47060346693
46.3381140608	425.794209533	0.904870671097	6.0	5.06928946014
47.8552475811	745.415065589	1.52574167011	5.0	6.20898174634
