#
#--------LOG from Tue 19 Apr 2016 at 15h:37m:31s ---------
#
#voltage(V)	current(A)	timestamp
  +0.033	-2.9358e-08	1461098048
  -9.966	-1.3761e-07	1461098053
 -19.947	-2.1770e-07	1461098058
 -29.945	-3.0247e-07	1461098063
 -39.939	-3.9165e-07	1461098068
 -49.938	-4.8240e-07	1461098073
 -59.920	-7.6498e-07	1461098078
 -69.911	-2.0994e-06	1461098090
 -79.925	-2.2365e-06	1461098095
 -89.923	-2.3525e-06	1461098100
 -99.939	-2.4839e-06	1461098105
-109.953	-2.6262e-06	1461098110
-119.965	-2.7771e-06	1461098115
-129.962	-2.9488e-06	1461098120
-139.978	-3.1291e-06	1461098125
-149.990	-3.3174e-06	1461098130
-159.987	-3.5361e-06	1461098135
-169.967	-3.7502e-06	1461098140
-179.964	-3.9561e-06	1461098145
-189.956	-4.2069e-06	1461098150
-199.954	-4.4580e-06	1461098155
-209.933	-4.7306e-06	1461098160
-219.930	-4.9824e-06	1461098165
-229.941	-5.2583e-06	1461098170
-239.957	-5.5258e-06	1461098175
-249.956	-5.8032e-06	1461098180
-259.971	-6.0539e-06	1461098185
-269.983	-6.3483e-06	1461098190
-279.980	-6.6220e-06	1461098195
-289.996	-6.8684e-06	1461098200
-300.014	-8.9005e-06	1461098205
-310.002	-1.3464e-05	1461098214
-319.981	-2.0998e-05	1461098219
-329.979	-3.1330e-05	1461098224
-339.973	-4.4347e-05	1461098229
-349.973	-6.0130e-05	1461098234
-359.954	-7.8482e-05	1461098239
-369.954	-9.9362e-05	1461098244
-371.837	-9.9998e-05	1461098249
