#
#--------LOG from Thu 05 May 2016 at 15h:22m:56s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	-1.9754e-09	1462479468
  -9.967	-3.9320e-08	1462479473
 -19.947	-5.7045e-08	1462479478
 -29.943	-7.1912e-08	1462479483
 -39.937	-9.1871e-08	1462479488
 -49.934	-1.0870e-07	1462479493
 -59.914	-1.2757e-07	1462479498
 -69.912	-1.4704e-07	1462479503
 -79.927	-1.6266e-07	1462479508
 -89.924	-1.7588e-07	1462479513
 -99.940	-1.8672e-07	1462479518
-109.955	-1.9642e-07	1462479523
-119.966	-2.0550e-07	1462479528
-129.962	-2.1382e-07	1462479533
-139.978	-2.2220e-07	1462479538
-149.990	-2.3063e-07	1462479543
-159.988	-2.3879e-07	1462479548
-169.967	-2.4694e-07	1462479553
-179.964	-2.5490e-07	1462479558
-189.957	-2.6325e-07	1462479563
-199.954	-2.7322e-07	1462479568
-209.932	-2.8175e-07	1462479573
-219.929	-2.8989e-07	1462479578
-229.940	-3.0040e-07	1462479583
-239.956	-3.1026e-07	1462479588
-249.953	-3.2066e-07	1462479593
-259.969	-3.2849e-07	1462479598
-269.981	-3.3925e-07	1462479603
-279.977	-3.4954e-07	1462479608
-289.993	-3.6015e-07	1462479613
-300.009	-3.7213e-07	1462479618
-310.007	-3.8385e-07	1462479623
-319.986	-3.9735e-07	1462479628
-329.983	-4.1066e-07	1462479633
-339.976	-4.2245e-07	1462479638
-349.973	-4.3554e-07	1462479643
-359.952	-4.4947e-07	1462479648
-369.949	-4.5975e-07	1462479654
-379.956	-4.7204e-07	1462479659
-389.973	-4.8623e-07	1462479664
-399.971	-5.0139e-07	1462479669
-409.987	-5.1984e-07	1462479674
-419.998	-5.3218e-07	1462479679
-429.996	-5.5085e-07	1462479684
-440.012	-5.6012e-07	1462479689
-450.028	-5.8283e-07	1462479694
-460.021	-1.2353e-06	1462479706
-469.999	-1.4906e-06	1462479711
-479.999	-4.0047e-06	1462479716
-489.988	-1.1147e-05	1462479725
-499.985	-1.8694e-05	1462479730
-509.965	-2.6446e-05	1462479735
-519.963	-3.5096e-05	1462479740
-529.969	-4.4155e-05	1462479745
-539.988	-5.4249e-05	1462479750
-549.988	-6.4292e-05	1462479755
-560.006	-7.4902e-05	1462479760
-570.019	-8.6140e-05	1462479765
-580.038	-9.7945e-05	1462479770
-581.383	-9.9998e-05	1462479775
