#
#--------LOG from Tue 28 Jun 2016 at 15h:11m:48s ---------
#
#voltage(V)	current(A)	timestamp
  +0.032	-2.0409e-10	1467144395
  -9.966	-5.7676e-09	1467144400
 -19.946	-7.4362e-09	1467144405
 -29.944	-8.7791e-09	1467144410
 -39.937	-1.7684e-08	1467144415
 -49.935	-2.3890e-08	1467144420
 -59.916	-2.7109e-08	1467144425
 -69.913	-2.8833e-08	1467144430
 -79.928	-3.0153e-08	1467144435
 -89.925	-3.1330e-08	1467144440
 -99.940	-3.2398e-08	1467144445
-109.953	-3.3287e-08	1467144450
-119.964	-3.4093e-08	1467144455
-129.961	-3.4945e-08	1467144461
-139.975	-3.5874e-08	1467144466
-149.988	-3.6512e-08	1467144471
-159.985	-3.7186e-08	1467144476
-169.965	-3.7693e-08	1467144481
-179.963	-3.8225e-08	1467144486
-189.954	-3.8825e-08	1467144491
-199.952	-3.9327e-08	1467144496
-209.931	-3.9834e-08	1467144501
-219.929	-4.0262e-08	1467144506
-229.940	-4.0648e-08	1467144511
-239.955	-4.1273e-08	1467144516
-249.953	-4.1732e-08	1467144521
-259.968	-4.2209e-08	1467144526
-269.979	-4.2558e-08	1467144531
-279.974	-4.3201e-08	1467144536
-289.990	-4.3925e-08	1467144541
-300.004	-4.4678e-08	1467144546
-310.002	-4.5565e-08	1467144551
-319.981	-4.6301e-08	1467144556
-329.979	-4.7345e-08	1467144561
-339.972	-4.8331e-08	1467144566
-349.969	-4.9417e-08	1467144571
-359.948	-5.0493e-08	1467144576
-369.946	-5.1445e-08	1467144581
-379.955	-5.2604e-08	1467144586
-389.970	-5.3742e-08	1467144591
-399.968	-5.4863e-08	1467144596
-409.983	-5.6047e-08	1467144601
-419.993	-5.7318e-08	1467144606
-429.990	-5.8361e-08	1467144611
-440.006	-5.9618e-08	1467144616
-450.020	-6.0500e-08	1467144621
-460.019	-6.1587e-08	1467144626
-469.998	-6.2761e-08	1467144631
-479.995	-6.3725e-08	1467144636
-489.988	-6.5450e-08	1467144641
-499.985	-1.2654e-07	1467144646
-509.965	-2.3130e-07	1467144651
-519.964	-3.6250e-07	1467144656
-529.972	-5.4316e-07	1467144661
-539.992	-7.7277e-07	1467144666
-549.983	-1.7698e-06	1467144679
-560.000	-2.4825e-06	1467144684
-570.015	-4.7542e-06	1467144689
-580.027	-1.8903e-05	1467144698
-590.027	-2.7853e-05	1467144703
-600.044	-4.1122e-05	1467144708
