#
#--------LOG from Tue 19 Apr 2016 at 15h:33m:36s ---------
#
#voltage(V)	current(A)	timestamp
  +0.033	-8.2121e-10	1461097803
  -9.964	-3.0840e-09	1461097808
 -19.943	-4.2428e-09	1461097813
 -29.940	-5.0693e-09	1461097818
 -39.933	-5.8397e-09	1461097823
 -49.931	-6.7506e-09	1461097828
 -59.911	-9.7740e-09	1461097833
 -69.914	-4.5156e-07	1461097838
 -79.924	-1.1949e-06	1461097850
 -89.921	-1.1966e-06	1461097855
 -99.937	-1.1948e-06	1461097860
-109.951	-1.1933e-06	1461097865
-119.963	-1.1910e-06	1461097870
-129.960	-1.1902e-06	1461097875
-139.975	-1.1944e-06	1461097880
-149.987	-1.1976e-06	1461097885
-159.985	-1.1994e-06	1461097890
-169.963	-1.2053e-06	1461097895
-179.960	-1.2125e-06	1461097900
-189.953	-1.2240e-06	1461097905
-199.949	-1.2368e-06	1461097910
-209.928	-1.2495e-06	1461097915
-219.925	-1.2622e-06	1461097920
-229.935	-1.2711e-06	1461097925
-239.951	-1.2836e-06	1461097930
-249.950	-1.8314e-06	1461097936
-259.968	-3.2006e-06	1461097941
-269.982	-5.2197e-06	1461097946
-279.981	-7.7743e-06	1461097951
-289.988	-1.2183e-05	1461097959
-300.004	-1.5943e-05	1461097964
-310.002	-2.0459e-05	1461097969
-319.982	-2.5882e-05	1461097974
-329.979	-3.2468e-05	1461097979
-339.973	-4.0426e-05	1461097984
-349.971	-4.9588e-05	1461097989
-359.952	-5.9968e-05	1461097994
-369.950	-7.1651e-05	1461097999
-379.958	-8.4719e-05	1461098004
-389.977	-9.9015e-05	1461098009
-391.176	-9.9998e-05	1461098014
